name,address,city,country,category,lat,lon,rating,user_ratings_total
Mount Jerome,"158 Harold's Cross Rd, Harold's Cross, Dublin, D6W HY98, Ireland",Dublin,IE,mausoleums,53.324225,-6.282811,4.4,65.0
Bully's Acre,"687 S Circular Rd, Saint James, Dublin, Ireland",Dublin,IE,mausoleums,53.342782,-6.306743,4.6,10.0
Ballybough Cemetery,"67 Fairview Strand, Fairview, Dublin 3, D03 RT18, Ireland",Dublin,IE,mausoleums,53.362637,-6.241459,4.1,11.0
Arbour Hill Cemetery,"Arbour Hill, Stoneybatter, Dublin, D07 YRRZ, Ireland",Dublin,IE,mausoleums,53.350324,-6.286778,4.8,34.0
Grangegorman Military Cemetery,"7 Blackhorse Ave, Cabra West, Dublin 7, Ireland",Dublin,IE,mausoleums,53.359496,-6.306036,4.8,23.0
Caveen Cemetery,"15 Abbotstown Rd, Finglas West, Dublin 11, D11 E7W1, Ireland",Dublin,IE,mausoleums,53.388404,-6.359009,4.5,4.0
Palmerstown Cemetery,"Cemetery & Trust Florist, Kennelsfort Rd Upper, Woodfarm, Dublin 20, D20 KH67, Ireland",Dublin,IE,mausoleums,53.351142,-6.383598,4.6,17.0
Newlands Cross Cemetery and Crematorium,"Ballymount Great, Dublin, Ireland",Dublin,IE,mausoleums,53.310828,-6.375556,4.5,10.0
St. Fintan's Cemetery,"St Fintan's Cres, Sutton North, Dublin, Ireland",Dublin,IE,mausoleums,53.378813,-6.093925,4.3,32.0
Dardistown Cemetery,"CQ88+2C, Collinstown Cross, Old Airport Rd, Dardistown, Dublin, K67 HP26, Ireland",Dublin,IE,mausoleums,53.416801,-6.236204,3.8,36.0
"Friends Burial Ground, Dublin","Temple Hill, Stradbrook Rd, Blackrock, Dublin, Ireland",Dublin,IE,mausoleums,53.296057,-6.169904,2.0,1.0
Bluebell Cemetery,"Old Naas Rd, Inchicore, Dublin, Ireland",Dublin,IE,mausoleums,53.330364,-6.340295,5.0,2.0
Kilternan Cemetery Park,"Ballycorus Road Kilternan Dublin 18, Dublin, Ireland",Dublin,IE,mausoleums,53.234542,-6.17065,4.6,12.0
Bohernabreena Cemetery,"Bohernabreena Rd, Bohernabreena, Dublin, Ireland",Dublin,IE,mausoleums,53.26663,-6.355952,4.4,25.0
Donnybrook Cemetery,"Donnybrook Rd, Dublin 4, D04 W6R9, Ireland",Dublin,IE,mausoleums,53.321321,-6.235669,4.2,6.0
Deansgrange Cemetery,"2 Deansgrange Rd, Deansgrange, Dublin, Ireland",Dublin,IE,mausoleums,53.281806,-6.165638,3.7,50.0
Grave Maintenance Service,"Unit 4C Eklad Park, Malahide Road Industrial Park, Coolock, Co. Dublin, D17 A372, Ireland",Dublin,IE,mausoleums,53.398216,-6.197104,4.6,18.0
Esker Lawn Cemetery,"Lucan-Newlands Rd, Lucan And Pettycanon, Lucan, Co. Dublin, K78 E9T7, Ireland",Dublin,IE,mausoleums,53.35212,-6.44258,3.9,9.0
The Croppies Acre,"7 Benburb St, Dublin, 7, Ireland",Dublin,IE,mausoleums,53.347548,-6.28653,4.3,130.0
Highland Memory Gardens,"5555 Lee Hwy, Dublin, VA 24084, United States",Dublin,IE,mausoleums,37.113555,-80.67576,4.7,7.0
Edward Delaney's Famine Memorial,"42 St Stephen's Green, Dublin 2, D02 KW58, Ireland",Dublin,IE,mausoleums,53.338375,-6.256298,4.3,50.0
Henry Grattan Monument,"College Green, Dublin, Ireland",Dublin,IE,mausoleums,53.344424,-6.259803,4.3,94.0
installer,"Unit 1 1st Floor, Ballyogan Business Park, Ballyogan Rd, Ballyogan, Dublin, D18 K2Y4, Ireland",Dublin,IE,installations,53.256693,-6.194015,4.8,104.0
Connect Install Ltd,"Unit 2, Goldenbridge Industrial Estate, Inchicore, Dublin 8, D08 YY38, Ireland",Dublin,IE,installations,53.336022,-6.324981,5.0,4.0
Home Doctor Handyman,"Tolka Estate, Glasnevin, Dublin, Ireland",Dublin,IE,installations,53.379654,-6.281531,4.7,34.0
Traffic Management Installations | TMI Dublin,"51 Broomhill Rd, Broomhill Industrial Estate, Dublin, D24 E124, Ireland",Dublin,IE,installations,53.295478,-6.36175,5.0,9.0
Step-A-Side Systems,"3 Marlay, Grange House, Grange Rd, Rathfarnham, Dublin, D16 AR29, Ireland",Dublin,IE,installations,53.28099,-6.276446,5.0,3.0
Handy Andy,"Gardiner Street Lower, Rotunda, Dublin, Ireland",Dublin,IE,installations,53.354072,-6.256987,4.8,308.0
DM Mechanical & Pipe Installations,"Breakwater Rd, North Wall, Dublin, 1, Ireland",Dublin,IE,installations,53.34739,-6.203296,5.0,4.0
"Radio King - Car Radio, CarPlay & Dashcam Installations","UNIT K4, Rosemount Park Dr, Rosemount Business Park, Centrepoint, Dublin, D11 AP20, Ireland",Dublin,IE,installations,53.401246,-6.343036,4.8,454.0
ICE Systems,"20 Sandford Rd, Ranelagh, Dublin, D06 PX03, Ireland",Dublin,IE,installations,53.323207,-6.249384,4.8,136.0
Global Home Improvements,"116 Lagan Rd, Dublin Industrial Estate, Dublin 11, D11 TF76, Ireland",Dublin,IE,installations,53.374802,-6.296396,4.8,197.0
Smoke Alarms Dublin | Supply & Installation,"The Oaks, Herbert Park Ln, Ballsbridge, Dublin 4, D04 N2A4, Ireland",Dublin,IE,installations,53.327795,-6.232066,5.0,42.0
Wall Mount My TV,"Decies Rd, Ballyfermot, Dublin 10, Ireland",Dublin,IE,installations,53.340295,-6.339729,5.0,3.0
System Video,"Palmerston Upper, Dublin, D20 WC52, Ireland",Dublin,IE,installations,53.356682,-6.375302,4.5,10.0
Bathroom Installers Dublin,"Unit 4 /5, Ballymount Retail Centre, Ballymount Rd Upper, Ballymount, Dublin 24, Ireland",Dublin,IE,installations,53.312259,-6.35918,4.2,6.0
Let's Go Group,"Ashleigh House, John F Kennedy Industrial Estate, Dublin 12, D12 VE06, Ireland",Dublin,IE,installations,53.32715,-6.353285,4.1,41.0
TV MOUNTING,"1 Anne Devlin Ave, Rathfarnham, Dublin, D14 HX32, Ireland",Dublin,IE,installations,53.290726,-6.302966,4.2,12.0
Sounds Good Systems,"6-9 Trinity St, Dublin, D02 EY47, Ireland",Dublin,IE,installations,53.34382,-6.261888,5.0,2.0
Luke Kelly Statue,"31 King St S, Dublin, D02 FW25, Ireland",Dublin,IE,public sculpture,53.340546,-6.26332,4.7,156.0
Phil Lynott Statue,"Harry St, Dublin, Ireland",Dublin,IE,public sculpture,53.341288,-6.260724,4.6,888.0
Ag Crú na Gréine,"53 Wolfe Tone St, North City, Dublin, Ireland",Dublin,IE,public sculpture,53.348209,-6.266862,4.8,5.0
Anna Livia,"Wolfe Tone Quay, Arran Quay, Dublin, Ireland",Dublin,IE,public sculpture,53.347721,-6.290306,4.3,115.0
Luke Kelly Sculpture,"Guild St, North Wall, Dublin, Ireland",Dublin,IE,public sculpture,53.350294,-6.240516,4.4,366.0
The Oscar Wilde Monument,"1 Merrion Square E, Dublin, Ireland",Dublin,IE,public sculpture,53.340816,-6.250529,4.5,1638.0
James Joyce Statue,"N Earl St, North City, Dublin 1, D01 K5W5, Ireland",Dublin,IE,public sculpture,53.349916,-6.259783,4.4,564.0
Thin Lizzy Statue,"3 Harry St, Dublin 2, D02 NC42, Ireland",Dublin,IE,public sculpture,53.341325,-6.260732,4.6,33.0
Molly Malone Statue,"Suffolk St, Dublin 2, D02 KX03, Ireland",Dublin,IE,public sculpture,53.343741,-6.260972,4.4,12584.0
William Smith O'Brien Statue,"O'Connell Street Upper, North City, Dublin, Ireland",Dublin,IE,public sculpture,53.348273,-6.259586,4.3,40.0
Universal Links on Human Rights,"Memorial Rd, International Financial Services Centre, Dublin 1, Ireland",Dublin,IE,public sculpture,53.349332,-6.251591,4.3,24.0
Meeting place,"37 Liffey St. Lower, North City, Dublin, Ireland",Dublin,IE,public sculpture,53.346762,-6.263419,4.4,13.0
O'Connell Monument,"O'Connell Street Lower, North City, Dublin 1, D01 TX31, Ireland",Dublin,IE,public sculpture,53.34777,-6.259346,4.4,2112.0
Éire 1798 Memorial,"1 Green St, Dublin 7, D07 X6NR, Ireland",Dublin,IE,public sculpture,53.349425,-6.270997,4.0,1.0
Jim Larkin Statue,"1 O'Connell Street Lower, North City, Dublin 1, Ireland",Dublin,IE,public sculpture,53.349112,-6.259932,4.4,112.0
The Linesman,"City Quay, Dublin Docklands, Dublin, Ireland",Dublin,IE,public sculpture,53.347098,-6.249139,4.8,41.0
Proclamation Sculpture,"Kilmainham, Dublin, Ireland",Dublin,IE,public sculpture,53.342244,-6.309549,5.0,6.0
The Steine,"Dublin, Ireland",Dublin,IE,public sculpture,53.345802,-6.256843,4.1,8.0
World Poverty Stone,"North Wall, Dublin, Ireland",Dublin,IE,public sculpture,53.347986,-6.249372,4.5,52.0
Michael Collins Statue (1988) by Dick Joynt,"Merrion Square S, Dublin 2, Ireland",Dublin,IE,public sculpture,53.339677,-6.247074,4.3,6.0
The Spire,"O'Connell Street Upper, North City, Dublin, Ireland",Dublin,IE,public sculpture,53.349803,-6.26025,4.3,9664.0
Merrion Square Park,"1 Merrion Square E, Dublin, Ireland",Dublin,IE,public sculpture,53.339672,-6.249213,4.6,7435.0
MIAMI SHOWBAND MEMORIAL [PARNELL SQUARE DUBLIN],"19 Parnell Square N, Rotunda, Dublin 1, D01 E102, Ireland",Dublin,IE,public sculpture,53.354164,-6.26429,4.0,2.0
More Equal by Eilis O'Connell,"Grand Canal Plaza, Grand Canal Dock, Dublin, Ireland",Dublin,IE,public sculpture,53.339038,-6.238565,5.0,2.0
Hugh Lane Gallery,"Charlemont House, Parnell Square N, Rotunda, Dublin 1, D01 F2X9, Ireland",Dublin,IE,public sculpture,53.354177,-6.264648,4.5,2944.0
Garden of Remembrance,"Parnell Square E, Rotunda, Dublin 1, D01 A0F8, Ireland",Dublin,IE,public sculpture,53.353882,-6.264143,4.6,2655.0
William Conyngham Plunket (1901) by William H. Thorneycroft,"Kildare St, Dublin, Ireland",Dublin,IE,public sculpture,53.339862,-6.255458,3.5,4.0
The Wishing Hand,"77 Marlborough St, North City, Dublin 1, Ireland",Dublin,IE,public sculpture,53.35095,-6.257906,4.1,51.0
James Connolly Memorial,"North Wall, Dublin, Ireland",Dublin,IE,public sculpture,53.348747,-6.254672,4.5,71.0
Papal Cross,"Phoenix Park, Dublin, Ireland",Dublin,IE,public sculpture,53.356656,-6.329063,4.5,496.0
Sean’s Spiral - Richard Serra Sculpture,"Digital Exchange, Crane St, The Liberties, Dublin 8, D08 HKR9, Ireland",Dublin,IE,public sculpture,53.342186,-6.283851,5.0,1.0
Gormleys Art Gallery Dublin,"27 Frederick St S, Dublin 2, D02 EP03, Ireland",Dublin,IE,public sculpture,53.342242,-6.256376,4.6,84.0
Apples and Atoms by Eilís O'Connell RHA,"Trinity College Dublin, Dublin, Ireland",Dublin,IE,public sculpture,53.343614,-6.252379,5.0,5.0
Secret Sculpture Garden,"27 Frederick St S, Dublin 2, D02 EP03, Ireland",Dublin,IE,public sculpture,53.342093,-6.256461,5.0,1.0
Bernardo O'Higgins,"Merrion Square S, Park, Dublin, Ireland",Dublin,IE,public sculpture,53.340372,-6.248883,5.0,13.0
Sphere Within Sphere,"Dublin, Ireland",Dublin,IE,public sculpture,53.3438,-6.255882,4.6,100.0
Elizabeth O’Kane,"Studio 35, The Design Tower, Grand Canal Quay, Dublin 2, Ireland",Dublin,IE,public sculpture,53.341916,-6.239478,5.0,1.0
The Croppies Acre,"7 Benburb St, Dublin, 7, Ireland",Dublin,IE,public sculpture,53.347548,-6.28653,4.3,130.0
Terns Sculpture,"Red Island, Townparks, Skerries, Co. Dublin, Ireland",Dublin,IE,public sculpture,53.585599,-6.103673,4.5,2.0
The Famine Memorial,"Custom House Quay, North Wall, Dublin, Ireland",Dublin,IE,public sculpture,53.348047,-6.250037,4.7,1230.0
National Gallery of Ireland,"Merrion Square W, Dublin 2, D02 K303, Ireland",Dublin,IE,public sculpture,53.340889,-6.252296,4.7,15977.0
Roger Casement Statue,"Queen's Rd, Dún Laoghaire, Dublin, Ireland",Dublin,IE,public sculpture,53.291544,-6.127079,4.5,27.0
The Joker's Chair,"Park, 1, Merrion Square S, Merrion Square E, Dublin, Ireland",Dublin,IE,public sculpture,53.339718,-6.248719,4.4,14.0
National Botanic Gardens,"Glasnevin, Dublin 9, D09 VY63, Ireland",Dublin,IE,public sculpture,53.372549,-6.271907,4.8,16826.0
Field of Corn,"4995 Rings Rd, Dublin, OH 43017, United States",Dublin,IE,public sculpture,40.085027,-83.123241,4.5,1256.0
Irish Museum of Modern Art,"Royal Hospital Kilmainham, Military Rd, Kilmainham, Dublin 8, D08 FW31, Ireland",Dublin,IE,public sculpture,53.343387,-6.300186,4.3,4505.0
Oscar Wilde Statue,"Oscar Wilde Statue, Dublin, Ireland",Dublin,IE,public sculpture,53.340801,-6.250605,,
Dublin City Arts Office,"The LAB Foley Street, Dublin, Ireland",Dublin,IE,public sculpture,53.35148,-6.253241,3.3,3.0
Dublin Arts Council,"7125 Riverside Dr, Dublin, OH 43016, United States",Dublin,IE,public sculpture,40.112556,-83.110895,4.8,45.0
Noah’s Egg,"Unnamed Road, Belfield, Dublin, Ireland",Dublin,IE,public sculpture,53.308882,-6.223057,5.0,3.0
A4 Sounds (Artist Studios & Gallery),"St Joseph's Parade, Phibsborough, Dublin, Ireland",Dublin,IE,public sculpture,53.357144,-6.26512,4.7,63.0
GERARD BYRNE STUDIO: Fine Art Gallery & Artist Studio,"15 Chelmsford Rd, Ranelagh, Dublin 6, D06 DE68, Ireland",Dublin,IE,public sculpture,53.325709,-6.25181,5.0,41.0
St Stephen's Green,"St Stephen's Green, Dublin 2, Ireland",Dublin,IE,public sculpture,53.338174,-6.259119,4.7,30904.0
The LAB,"1 Foley St Dublin 1 D01 WA07 Foley St, Mountjoy, Dublin 1, D01 WA07, Ireland",Dublin,IE,public sculpture,53.35156,-6.252931,4.3,167.0
Temple Bar Gallery + Studios,"5-9 Temple Bar, Dublin 2, D02 AC84, Ireland",Dublin,IE,public sculpture,53.345655,-6.263513,4.4,100.0
Phoenix Park,"Dublin 8, Ireland",Dublin,IE,public sculpture,53.355882,-6.329813,4.7,39009.0
Patrick Kavanagh Statue (1991) by John Coll,"Wilton Terrace, Grand Canal Dock, Dublin, Ireland",Dublin,IE,public sculpture,53.333687,-6.247542,4.4,42.0
The Douglas Hyde Gallery,"Trinity College, Dublin 2, Ireland",Dublin,IE,public sculpture,53.34328,-6.257701,4.1,115.0
Grattan Bridge,"Capel St Bridge, North City, Dublin, Ireland",Dublin,IE,public sculpture,53.346152,-6.268447,4.4,809.0
Millennium Child,"10 Cross Ln S, Dublin, Ireland",Dublin,IE,public sculpture,53.342796,-6.271522,3.5,51.0
Lady Grattan Drinking Fountain,"St Stephen's Green, Saint Kevin's, Dublin, 2, Ireland",Dublin,IE,fountains,53.33943,-6.258769,4.3,6.0
The Three Fates Fountain,"St Stephen's Green, Saint Kevin's, Dublin, 2, Ireland",Dublin,IE,fountains,53.336709,-6.257673,4.6,28.0
Victoria Fountain,"Dún Laoghaire, Dublin, Ireland",Dublin,IE,fountains,53.294512,-6.133451,4.5,15.0
Ballantrae Community Park & Spray Fountains,"6350 Woerner Temple Rd, Dublin, OH 43016, United States",Dublin,IE,fountains,40.086775,-83.163138,4.6,984.0
Rutland Fountain,"82 Merrion Square W, Dublin, Ireland",Dublin,IE,fountains,53.340386,-6.251154,5.0,2.0
Anna Livia,"Wolfe Tone Quay, Arran Quay, Dublin, Ireland",Dublin,IE,fountains,53.347721,-6.290306,4.3,115.0
The Obelisk Fountain,"130 James's St, Ushers, Dublin, Ireland",Dublin,IE,fountains,53.343285,-6.290258,3.8,28.0
Monument au Pigeon-Soldat,"Quai aux Barques 1, 1000 Bruxelles, Belgium",Brussels,BE,monuments,50.853905,4.346421,4.3,221.0
Manneken Pis,"1000 Brussels, Belgium",Brussels,BE,monuments,50.844993,4.349989,4.0,74975.0
Monument Léopold II,"Troonplein 9/1, 1000 Brussel, Belgium",Brussels,BE,monuments,50.840501,4.364351,3.3,252.0
Monument à la Gloire de l’Infanterie Belge,"Monument A la Gloire de l'Infanterie Belge, Pl. Poelaert, 1000 Bruxelles, Belgium",Brussels,BE,monuments,50.837886,4.352237,4.4,655.0
Triumphal Arch,"Tun. Loi 27, 1040 Bruxelles, Belgium",Brussels,BE,monuments,50.840497,4.392904,4.7,2017.0
Statue of Gabrielle Petit,"Pl. Saint-Jean, 1000 Bruxelles, Belgium",Brussels,BE,monuments,50.844623,4.352992,4.2,28.0
Statue of King Baudouin,"1000 Brussels, Belgium",Brussels,BE,monuments,50.847872,4.358185,4.5,86.0
Brits oorlogsmonument,"Zavel, 1000 Brussel, Belgium",Brussels,BE,monuments,50.837614,4.353502,4.5,49.0
Everard 'T Serclaes,"1000 Brussels, Belgium",Brussels,BE,monuments,50.84636,4.352356,4.5,337.0
Le Monument Adolphe Max,"Av. du Hallier, 1020 Bruxelles, Belgium",Brussels,BE,monuments,50.893398,4.343822,4.3,44.0
Grand Place,"Grote Markt, 1000 Brussel, Belgium",Brussels,BE,monuments,50.846789,4.352436,4.7,161170.0
Koningsplein - Beeld van Godfried van Bouillon,"Pl. Royale, 1000 Bruxelles, Belgium",Brussels,BE,monuments,50.842281,4.359483,4.5,3067.0
Monument voor de Dynastie,"Av. des Narcisses, 1020 Bruxelles, Belgium",Brussels,BE,monuments,50.890464,4.353302,4.5,198.0
Mémorial Max Waller,"Square Ambiorix 3, 1000 Brussel, Belgium",Brussels,BE,monuments,50.847347,4.383078,3.3,3.0
Monument à Charles De Coster,"1050 Ixelles, Belgium",Brussels,BE,monuments,50.827191,4.371717,4.9,8.0
Royal Palace of Brussels,"Rue Brederode 16, 1000 Bruxelles, Belgium",Brussels,BE,monuments,50.842003,4.362341,4.5,13682.0
Jeanneke Pis,"Imp. de la Fidélité 10-12, 1000 Bruxelles, Belgium",Brussels,BE,monuments,50.848481,4.354041,3.9,10631.0
L'envol - Statue de Jacques Brel,"Pl. de la Vieille Halle aux Blés 10-12, 1000 Bruxelles, Belgium",Brussels,BE,monuments,50.844064,4.352,4.5,101.0
Roi Albert 1er - Alfred Courtens,"Mont des Arts 5, 1000 Bruxelles, Belgium",Brussels,BE,monuments,50.844134,4.356246,4.3,133.0
Obelisk Kapellekerk,"1000 Brussels, Belgium",Brussels,BE,monuments,50.841308,4.351532,3.9,7.0
Atomium,"Pl. de l'Atomium 1, 1020 Bruxelles, Belgium",Brussels,BE,monuments,50.894879,4.341555,4.4,99292.0
Monument aux pionniers belges au Congo,"Parc du Cinquantenaire, Belgium",Brussels,BE,monuments,50.842403,4.387793,3.6,21.0
Crypt Of The Martyrs' Square,"Pl. des Martyrs, 1000 Bruxelles, Belgium",Brussels,BE,monuments,50.851342,4.355995,4.3,112.0
Monument voor de Pantsertroepen,"Rue du Marché aux Porcs, 1000 Bruxelles, Belgium",Brussels,BE,monuments,50.8536,4.346204,4.0,1.0
Standbeeld van Koningin Elisabeth,"Pl. de l'Albertine 1, 1000 Bruxelles, Belgium",Brussels,BE,monuments,50.844379,4.355851,4.5,21.0
Congress Column,"Pl. du Congrès, 1000 Bruxelles, Belgium",Brussels,BE,monuments,50.850137,4.363421,4.4,2288.0
Mount of the Arts,"1000 Brussels, Belgium",Brussels,BE,monuments,50.844375,4.355922,4.6,15551.0
Jenneval,"Pl. des Martyrs 19, 1000 Bruxelles, Belgium",Brussels,BE,monuments,50.851929,4.356569,4.4,30.0
Monument of the people who died on the street.,"Square de la Putterie, 1000, Bruxelles, Belgium",Brussels,BE,monuments,50.844736,4.355713,4.5,4.0
Don Quichot en Sancho Panza - Lorenzo Coullaut-Valera,"Place d'Espagne, 1000 Bruxelles, Belgium",Brussels,BE,monuments,50.846678,4.356106,4.4,71.0
Sculpture Madame Chapeau,"Rue des Moineaux 8, 1000 Bruxelles, Belgium",Brussels,BE,monuments,50.844993,4.348439,4.5,73.0
Auguste Orts Monument,"Pl. de la Bourse 1, 1000 Bruxelles, Belgium",Brussels,BE,monuments,50.848693,4.349444,4.4,5.0
Monument to François Anneessens,"Pl. Anneessens, 1000 Bruxelles, Belgium",Brussels,BE,monuments,50.843714,4.344428,3.7,219.0
Roi Albert 1er - Alfred Courtens,"Mont des Arts 5, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.844134,4.356246,4.3,133.0
Koningsplein - Beeld van Godfried van Bouillon,"Pl. Royale, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.842281,4.359483,4.5,3067.0
Statue de La Cigale,"Sq. Marie-Louise, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.84681,4.378108,4.8,41.0
Mount of the Arts,"1000 Brussels, Belgium",Brussels,BE,sculptures,50.844375,4.355922,4.6,15551.0
Charles Buls Fountain,"Rue du Marché aux Herbes, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.846604,4.354701,4.4,231.0
Everard 'T Serclaes,"1000 Brussels, Belgium",Brussels,BE,sculptures,50.84636,4.352356,4.5,337.0
Statue of Counts Egmont and Hoorn,"Pl. du Petit Sablon 12, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.839352,4.356821,4.7,176.0
Manneken Pis,"1000 Brussels, Belgium",Brussels,BE,sculptures,50.844993,4.349989,4.0,74975.0
De Vaartkapoen,"Pl. Sainctelette 1, 1080 Molenbeek-Saint-Jean, Belgium",Brussels,BE,sculptures,50.858695,4.345318,4.5,220.0
Jeanneke Pis,"Imp. de la Fidélité 10-12, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.848481,4.354041,3.9,10631.0
Statue de Peter Pan,"Sablon, 1000, Bruxelles, Belgium",Brussels,BE,sculptures,50.837824,4.356191,4.9,17.0
Square of Petit Sablon,"Pl. du Petit Sablon 12, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.839569,4.356599,4.6,1433.0
Monument to François Anneessens,"Pl. Anneessens, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.843714,4.344428,3.7,219.0
Jean Claude Van Damme Statue,"Bd Sylvain Dupuis 433, 1070 Anderlecht, Belgium",Brussels,BE,sculptures,50.837779,4.284692,4.1,367.0
The Sculpture Garden,"Rue de la Régence 5, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.841232,4.357537,3.8,39.0
Standbeeld van Koningin Elisabeth,"Pl. de l'Albertine 1, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.844379,4.355851,4.5,21.0
Art Yi - Brussels Art Gallery,"Rue de la Madeleine 59, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.844756,4.355279,5.0,139.0
Statue of Gabrielle Petit,"Pl. Saint-Jean, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.844623,4.352992,4.2,28.0
Fillette à la Coquille,"1000 Brussels, Belgium",Brussels,BE,sculptures,50.843328,4.363135,4.8,11.0
Sculpture Madame Chapeau,"Rue des Moineaux 8, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.844993,4.348439,4.5,73.0
Carillon Of The Mount Of The Arts,"Mont des Arts 1, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.844817,4.35698,4.6,136.0
Parc du Cinquantenaire,"1000 Brussels, Belgium",Brussels,BE,sculptures,50.841393,4.390483,4.6,37522.0
Le Grand Oiseau - FOLON,"Place du Grand Sablon, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.841513,4.354017,4.3,4.0
Smurf Statue,"Rue du Marché aux Herbes, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.846096,4.355638,4.5,82.0
Zinneke Pis,"Rue des Chartreux 35, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.84879,4.34569,4.2,5795.0
Garden of the Kunstberg,"1000 Brussels, Belgium",Brussels,BE,sculptures,50.843838,4.356898,4.6,420.0
RockGrowth 808 Atomium (Arik Levy),"Pl. de l'Atomium 1, 1020 Bruxelles, Belgium",Brussels,BE,sculptures,50.894631,4.341597,4.4,24.0
L'envol - Statue de Jacques Brel,"Pl. de la Vieille Halle aux Blés 10-12, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.844064,4.352,4.5,101.0
Statue of Peter the Great,"Rue de la Loi 1, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.843078,4.363535,4.0,13.0
Atomium,"Pl. de l'Atomium 1, 1020 Bruxelles, Belgium",Brussels,BE,sculptures,50.894879,4.341555,4.4,99292.0
Augustin-Daniel Comte Belliard,"Rue Baron Horta, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.844156,4.360718,4.2,31.0
Female Nudes Embracing,"Bd du Jardin Botanique 54, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.853062,4.364438,4.0,4.0
Statue of Europe,"Rue Van Maerlant 26, 1040 Bruxelles, Belgium",Brussels,BE,sculptures,50.841426,4.378703,4.2,5.0
Fontaine des Danaïdes ou Fontaine Horta,"Rue Baron Horta 4, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.84446,4.360268,4.8,4.0
De Paardentemmer,"1000 Bruxelles, Le Dompteur de Chevaux, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.816733,4.375519,4.5,2.0
Statue La Chatte à Bicyclette,"Rue de l'Ecuyer 50, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.848737,4.355774,3.4,5.0
Mendes Wood DM,"Rue des Sablons 13, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.839988,4.355502,4.8,23.0
"""Tireur à l'Arc"" - Sculpture de Arthur Dupagne","Av. du Front, 1040 Etterbeek, Belgium",Brussels,BE,sculptures,50.832552,4.401002,5.0,1.0
Grand Place,"Grote Markt, 1000 Brussel, Belgium",Brussels,BE,sculptures,50.846789,4.352436,4.7,161170.0
Musée d'Art Fantastique,"Rue Américaine 7, 1060 Bruxelles, Belgium",Brussels,BE,sculptures,50.82444,4.354856,3.4,187.0
Grège Gallery,"Rue Saint-Jean Népomucène 20, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.85566,4.353844,5.0,16.0
Broussaille - Mur BD - Street Art,"Rue du Marché au Charbon 41, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.846524,4.349329,4.5,63.0
Drinking Horse,"Square Ambiorix, 1000 Brussel, Belgium",Brussels,BE,sculptures,50.846952,4.38281,4.3,6.0
ISELP contemporary art center,"Bd de Waterloo 31, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.837868,4.35763,4.4,73.0
Sablon d'Art,"Rue Joseph Stevens 25, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.84133,4.353063,4.8,28.0
Gaston Lagaffe - Mur BD - Street Art,"Rue de l'Ecuyer 9, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.849308,4.353295,4.8,21.0
Egmont Park,"Bd de Waterloo 25, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.837796,4.356373,4.4,1180.0
Galerie Sept,"Rue de Rollebeek 27, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.841806,4.353125,5.0,12.0
Love Hate (Mia Florentine Weiss),"Rue de la Reine Koninginne 24, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.847436,4.354711,4.5,782.0
Mémorial Max Waller,"Square Ambiorix 3, 1000 Brussel, Belgium",Brussels,BE,sculptures,50.847347,4.383078,3.3,3.0
Attitude Brussels,"Rue Haute 123, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.83904,4.350428,4.3,22.0
Cauchie House,"Rue des Francs 5, 1040 Bruxelles, Belgium",Brussels,BE,sculptures,50.83843,4.395363,4.5,260.0
