name,lat,lon,rate,rating,user_ratings_total,kind,category,city,country,theme,price_level,category_main,category_encoded,theme_encoded,city_encoded,country_encoded,price_per_review,log_user_ratings,log_price_per_review,distance_to_city_center,in_center_dynamic,is_religious,is_entertainment,kind_count,name_length,word_count,theme_popularity,city_category_density,user_ratings_relative
Frissiras Museum,37.972271,23.732275,3,3.4,119,"cultural,museums,interesting_places,art_galleries",art gallery,Athens,GR,culture,3,art gallery,1,1,2,2,0.025210084,4.787491743,0.024897552,0.012478721,0,0,0,4,16,2,592,3,0.017661731
"Church of Agia Marina, St. Marina",37.973698,23.718969,3,3.5,683,"religion,churches,interesting_places,eastern_orthodox_churches",churches,Athens,GR,religion,1,churches,6,2,2,2,0.001464129,6.527957918,0.001463058,0.013222268,0,1,0,4,33,6,223,22,0.101369432
"Athena Nike Temple, Monument of Agrippa, Temple of Athena Nike",37.971664,23.724912,3,3.7,1067,"architecture,historic_architecture,historic,monuments_and_memorials,archaeology,interesting_places,destroyed_objects,other_archaeological_sites,monuments, religion,architecture,historic_architecture,other_temples,historic,archaeology,interesting_places,destroyed_objects,other_archaeological_sites",monuments,Athens,GR,religion,1,monuments,18,2,2,2,0.000937207,6.97354302,0.000936768,0.012408877,0,1,0,18,62,10,223,19,0.158361909
"Hekatompedon temple, Lemnian Athena, Parthenon",37.97148,23.726674,3,4.5,235764,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments, religion,architecture,historic_architecture,other_temples,historic,archaeology,interesting_places,destroyed_objects,other_archaeological_sites, religion,other_temples,interesting_places",monuments,Athens,GR,religion,1,monuments,18,2,2,2,4.24E-06,12.37059083,4.24E-06,0.012347659,0,1,0,19,46,5,223,19,34.99159999
"Saint Paul, St. Paul's Anglican Church",37.972332,23.733715,3,2.7,400,"religion,churches,interesting_places,other_churches",churches,Athens,GR,religion,1,churches,6,2,2,2,0.0025,5.993961427,0.00249688,0.01304382,0,1,0,4,38,6,223,22,0.059367164
"Chapel of St. George, Church of Saint George of Lycabettus",37.981934,23.743391,3,1.3,864,"religion,churches,interesting_places,other_churches",churches,Athens,GR,religion,1,churches,6,2,2,2,0.001157407,6.762729507,0.001156738,0.016000182,0,1,0,4,58,10,223,22,0.128233074
"Choregic Monument of Thrasyllos (Panagia Speliotissa), Choregic monument of Thrasyllos, Panagia Spiliotissa",37.971106,23.72768,3,2.7,138,"historic,monuments_and_memorials,archaeology,interesting_places,other_archaeological_sites,monuments, religion,churches,interesting_places,other_churches",monuments,Athens,GR,religion,1,monuments,18,2,2,2,0.007246377,4.934473933,0.007220248,0.012695276,0,1,0,10,107,12,223,19,0.020481671
"Capuchin monastery of Athens, Choragic Monument of Lysicrates",37.971042,23.729912,3,4.1,6615,"architecture,historic_architecture,historic,monuments_and_memorials,archaeology,interesting_places,destroyed_objects,other_archaeological_sites,monuments, historic,monuments_and_memorials,archaeology,interesting_places,other_archaeological_sites,monuments, religion,monasteries,interesting_places",monuments,Athens,GR,religion,1,monuments,18,2,2,2,0.000151172,8.797246237,0.000151161,0.012984002,0,1,0,18,61,8,223,19,0.981784471
"Holy Church of Saint Catherine, Saint Catherine",37.971081,23.730997,3,2.6,546,"religion,churches,interesting_places,eastern_orthodox_churches",churches,Athens,GR,religion,1,churches,6,2,2,2,0.001831502,6.304448802,0.001829827,0.013190981,0,1,0,4,47,7,223,22,0.081036179
"Stoa, Temple of Asklepios",37.970745,23.726801,3,3.4,150,"architecture,historic_architecture,historic,urban_environment,archaeology,cultural,interesting_places,destroyed_objects,other_archaeological_sites,squares",landmark,Athens,GR,urban_space,1,landmark,15,5,2,2,0.006666667,5.017279837,0.006644543,0.0130737,0,0,0,10,25,4,18,7,0.022262686
Odeon of Herodes Atticus,37.970837,23.724573,3,4.6,16207,"architecture,historic_architecture,historic,theatres_and_entertainments,concert_halls,archaeology,cultural,interesting_places,destroyed_objects,music_venues,other_archaeological_sites,amphitheatres",monuments,Athens,GR,entertainment,1,monuments,18,3,2,2,6.17E-05,9.693260226,6.17E-05,0.013289345,0,0,1,12,24,4,105,19,2.405409057
"Bema of Phaedrus, Theatre of Dionysus Eleuthereus",37.970257,23.727789,2,4.7,5856,"other,unclassified_objects,interesting_places,tourist_object",monuments,Athens,GR,culture,1,monuments,18,1,2,2,0.000170765,8.675392806,0.00017075,0.013546083,0,0,0,4,49,7,592,19,0.869135277
"Choregic monument of Nikias, The Choregic Monument of Nikias",37.970238,23.726959,1,1.4,15,"historic,monuments_and_memorials,interesting_places,monuments",monuments,Athens,GR,culture,1,monuments,18,1,2,2,0.066666667,2.772588722,0.064538521,0.013572786,0,0,0,4,60,9,592,19,0.002226269
"Greece crowning Lord Byron, Statue of Lord Byron",37.970833,23.733566,3,3.6,151,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",monuments,Athens,GR,culture,1,monuments,18,1,2,2,0.006622517,5.023880521,0.006600684,0.014315706,0,0,0,7,48,8,592,19,0.022411104
"First Greek Evangelical Church of Athens, Greek Evangelical Church, Melina Mecouri, Melina Mercouri Monument",37.970072,23.731424,3,2.2,682,"historic,monuments_and_memorials,interesting_places,monuments, religion,churches,interesting_places,other_churches","churches, monuments",Athens,GR,religion,1,churches,6,2,2,2,0.001466276,6.52649486,0.001465202,0.014277807,0,1,0,8,108,14,223,22,0.101221014
Arch of Hadrian,37.970188,23.732014,3,2.6,511,"architecture,historic_architecture,historic,monuments_and_memorials,archaeology,interesting_places,destroyed_objects,other_archaeological_sites,monuments,triumphal_archs",monuments,Athens,GR,culture,1,monuments,18,1,2,2,0.001956947,6.238324625,0.001955035,0.014340946,0,0,0,10,15,3,592,19,0.075841552
"Holy Church of Saint Sophia, St. Sophia",37.969715,23.725378,3,4.4,324,"religion,churches,interesting_places,other_churches",churches,Athens,GR,religion,1,churches,6,2,2,2,0.00308642,5.783825182,0.003081667,0.01424395,0,1,0,4,39,7,223,22,0.048087403
"Church of Hagios Demetrios Loumbardiaris, Holy Church of Saint Demetrios Loumbardiaris",37.970001,23.720278,3,3,1191,"religion,churches,interesting_places,other_churches",churches,Athens,GR,religion,1,churches,6,2,2,2,0.000839631,7.083387848,0.000839279,0.015574649,0,1,0,4,86,11,223,22,0.17676573
"Olympieio, Temple of Olympian Zeus",37.969395,23.733116,3,4.6,28407,"religion,other_temples,historic,archaeology,interesting_places,other_archaeological_sites",monuments,Athens,GR,religion,1,monuments,18,2,2,2,3.52E-05,10.25442607,3.52E-05,0.015461031,0,1,0,6,34,5,223,19,4.216107552
"Acropolis Museum, Moscophoros",37.968445,23.7285,3,4.6,71985,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",monuments,Athens,GR,culture,1,monuments,18,1,2,2,1.39E-05,11.18422693,1.39E-05,0.015387528,0,0,0,7,29,3,592,19,10.68386321
"George Karaiskakis Statue, Georgios Karaiskakis",37.970764,23.739384,3,2.6,116,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",monuments,Athens,GR,culture,1,monuments,18,1,2,2,0.00862069,4.762173935,0.008583744,0.017639919,0,0,0,7,47,5,592,19,0.017216477
Philopappos Monument,37.967331,23.721479,3,4.2,3573,"historic,monuments_and_memorials,burial_places,archaeology,interesting_places,other_archaeological_sites,mausoleums,monuments",monuments,Athens,GR,culture,1,monuments,18,1,2,2,0.000279877,8.181440696,0.000279838,0.017535119,0,0,0,8,20,2,592,19,0.53029719
Basil & Elise Goulandris Foundation,37.969746,23.742689,3,4.2,4629,"cultural,museums,interesting_places,art_galleries",museums,Athens,GR,culture,2,museums,20,1,2,2,0.000432059,8.440312147,0.000431966,0.020693493,0,0,0,4,35,5,592,6,0.687026503
"Dromeas (The Runner), Runner",37.976635,23.749382,3,4.5,308,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Athens,GR,culture,1,monuments,18,1,2,2,0.003246753,5.733341277,0.003241494,0.023025185,0,0,0,7,28,4,592,19,0.045712716
"2nd Greek Evangelical Church of Athens, Second Greek Evangelical Church",37.9636,23.724001,1,2.8,53,"religion,churches,interesting_places,other_churches",churches,Athens,GR,religion,1,churches,6,2,2,2,0.018867925,3.988984047,0.018692133,0.020500805,0,1,0,4,71,10,223,22,0.007866149
"National Museum of Contemporary Art, National Museum of Contemporary Art Αthens (ΕΜΣΤ)",37.963017,23.725262,3,4.3,4505,"cultural,museums,interesting_places,art_galleries",museums,Athens,GR,culture,2,museums,20,1,2,2,0.000443951,8.413165121,0.000443852,0.020903151,0,0,0,4,86,12,592,6,0.668622682
"Aghios Thomas, Goudi, Church of Saint Thomas",37.98246,23.765385,2,2.8,474,"religion,churches,interesting_places,eastern_orthodox_churches",churches,Athens,GR,religion,1,churches,6,2,2,2,0.002109705,6.163314804,0.002107483,0.037908691,0,1,0,4,44,7,223,22,0.070350089
"Alsos Neas Smyrnis, Alsos of Nea Smyrni",37.949215,23.716143,3,4.7,6159,"urban_environment,gardens_and_parks,cultural,interesting_places",parks,Athens,GR,nature,1,parks,22,4,2,2,0.000162364,8.725832057,0.000162351,0.036401973,0,0,0,4,39,7,28,1,0.914105904
"Tactual Museum, Tactual Museum of Athens",37.945457,23.700027,2,1.6,143,"cultural,museums,interesting_places,art_galleries",art gallery,Athens,GR,culture,3,art gallery,1,1,2,2,0.020979021,4.9698133,0.020761991,0.04716939,0,0,0,4,40,6,592,3,0.021223761
Zero Kilometre Stone,47.497894,19.040197,3,3.9,1237,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",public sculpture,Budapest,HU,culture,1,public sculpture,23,1,7,7,0.000808407,7.121252453,0.00080808,6.71E-06,1,0,0,7,20,3,592,5,0.207934107
"The rabbit with checkered ears, Turul, Turul statue",47.497492,19.038794,2,3.4,714,"cultural,urban_environment,interesting_places,sculptures, historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",monuments,Budapest,HU,culture,1,monuments,18,1,7,7,0.00140056,6.572282543,0.00139958,0.001464001,1,0,0,11,51,8,592,15,0.120020171
"Hungarian National Gallery, Prince Eugene of Savoy, Statue of Prince Eugene of Savoy",47.49632,19.039926,3,4.9,10299,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments, national_museums,cultural,museums,interesting_places,art_galleries","landmark, monuments",Budapest,HU,culture,1,landmark,15,1,7,7,9.71E-05,9.239899174,9.71E-05,0.001603582,1,0,0,12,84,13,592,6,1.73121533
"Fountain of King Matthias, Matthias Fountain",47.496136,19.039076,3,2,667,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",landmark,Budapest,HU,culture,1,landmark,15,1,7,7,0.00149925,6.504288174,0.001498127,0.002091667,1,0,0,8,44,6,592,6,0.112119684
"Buda Castle Chapel, Palace Chapel",47.495701,19.04076,1,2.4,50,"religion,churches,interesting_places,other_churches",churches,Budapest,HU,religion,1,churches,6,2,7,7,0.02,3.931825633,0.019802627,0.002269185,1,1,0,4,33,5,223,13,0.008404774
Széchenyi Chain Bridge,47.498978,19.04365,3,4.4,57872,"bridges,architecture,interesting_places,other_bridges",landmark,Budapest,HU,urban_space,1,landmark,15,5,7,7,1.73E-05,10.96600623,1.73E-05,0.003614496,1,0,0,4,22,3,18,6,9.728021516
"Statue Of The Independence War, Statue of Independence War",47.499561,19.035202,3,3.4,537,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Budapest,HU,culture,1,monuments,18,1,7,7,0.001862197,6.28785856,0.001860465,0.005266776,1,0,0,7,58,9,592,15,0.090267272
"Budapesti Kapucinus Templom - Árpád-házi Szent Erzsébet plébánia, Saint Elizabeth of Hungary Church, Alsó-Víziváros",47.502121,19.038782,3,2.4,118,"religion,historic,churches,monuments_and_memorials,urban_environment,cultural,interesting_places,catholic_churches,sculptures,monuments",churches,Budapest,HU,religion,1,churches,6,2,7,7,0.008474576,4.779123493,0.008438868,0.004452815,1,1,0,10,115,14,223,13,0.019835266
"Castle Cave of Buda, Labyrinth",47.500114,19.034103,3,4.5,4650,"geological_formations,natural,interesting_places,caves",castles,Budapest,HU,nature,2,castles,3,4,7,7,0.000430108,8.444837529,0.000430016,0.00648654,1,0,0,4,30,5,28,1,0.781643974
"Baron József Eötvös Statue, Eötvös József báró",47.498127,19.047428,1,4.1,80,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",sculptures,Budapest,HU,culture,2,sculptures,26,1,7,7,0.025,4.394449155,0.024692613,0.007231564,1,0,0,7,46,7,592,6,0.013447638
"Count István Széchenyi Statue, Széchenyi István Square",47.500355,19.04693,1,3.8,87,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",sculptures,Budapest,HU,culture,2,sculptures,26,1,7,7,0.022988506,4.477336814,0.022728251,0.007163793,1,0,0,7,54,7,592,6,0.014624307
"Fisherman's Bastion, Fishermans bastion, Matthias Church, The Church of Our Lady of Buda Castle",47.50213,19.034527,3,4.4,122124,"religion,mosques,cathedrals,churches,interesting_places,catholic_churches, view_points,other,interesting_places",monuments,Budapest,HU,religion,1,monuments,18,2,7,7,8.19E-06,11.71280039,8.19E-06,0.007076428,1,1,0,9,95,14,223,15,20.52849218
"Little Princess, Little Princess Statue",47.495922,19.048193,3,4.7,1858,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Budapest,HU,culture,1,monuments,18,1,7,7,0.000538213,7.527793988,0.000538068,0.008234108,1,0,0,7,39,5,592,15,0.312321399
Holy Trinity Statue,47.501686,19.033512,3,3.2,316,"historic,monuments_and_memorials,burial_places,urban_environment,cultural,interesting_places,other_burial_places,sculptures,monuments",monuments,Budapest,HU,culture,1,monuments,18,1,7,7,0.003164557,5.758901774,0.00315956,0.007685255,1,0,0,9,19,3,592,15,0.053118171
"Szilágyi Dezső Square Reformed Church, Szilágyi Dezső tér Reformed Church",47.503794,19.038967,3,4.1,1756,"religion,churches,interesting_places,other_churches",churches,Budapest,HU,religion,1,churches,6,2,7,7,0.000569476,7.471363088,0.000569314,0.006021588,1,1,0,4,73,10,223,13,0.29517566
"Saint Catherine of Alexandria Church, Tabán, Tabán",47.492199,19.043977,3,1.1,498,"cultural,urban_environment,interesting_places,sculptures, religion,churches,interesting_places,catholic_churches",churches,Budapest,HU,religion,1,churches,6,2,7,7,0.002008032,6.212606096,0.002006019,0.00683865,1,1,0,8,50,7,223,13,0.083711548
Hospital in the Rock,47.500797,19.031435,3,5,8476,"fortifications,historic,cultural,museums,interesting_places,bunkers,other_museums",museums,Budapest,HU,culture,2,museums,20,1,7,7,0.00023596,9.045111893,0.000235932,0.009231351,1,0,0,7,20,4,592,4,1.424777273
Shoes on the Danube Bank,47.503971,19.04479,3,4.1,23055,"historic,monuments_and_memorials,burial_places,urban_environment,cultural,interesting_places,other_burial_places,sculptures,monuments",monuments,Budapest,HU,culture,1,monuments,18,1,7,7,4.34E-05,10.04568132,4.34E-05,0.007610857,1,0,0,9,24,5,592,15,3.875441251
"Rubik's Cube, Rubik's Cube mini statue by Kolodko",47.504745,19.039618,2,1.9,151,"cultural,urban_environment,interesting_places,sculptures",sculptures,Budapest,HU,culture,2,sculptures,26,1,7,7,0.013245033,5.023880521,0.013158084,0.006869698,1,0,0,4,49,8,592,6,0.025382417
Vörösmarty tér,47.496441,19.050682,3,4.1,15785,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",landmark,Budapest,HU,culture,1,landmark,15,1,7,7,6.34E-05,9.66687875,6.33E-05,0.010583053,0,0,0,7,14,2,592,6,2.653387124
Koller Gallery,47.50362,19.032827,3,3.6,441,"cultural,museums,interesting_places,art_galleries",museums,Budapest,HU,culture,2,museums,20,1,7,7,0.004535147,6.091309882,0.004524894,0.009331641,1,0,0,4,14,2,592,4,0.074130106
"Attila József, Attila József Statue",47.505062,19.04495,3,1.9,298,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",monuments,Budapest,HU,culture,1,monuments,18,1,7,7,0.003355705,5.700443573,0.003350087,0.008593995,1,0,0,7,35,5,592,15,0.050092453
"Statue of Elizabeth Queen of Hungary, Statue of Queen Elisabeth",47.490673,19.045877,2,1.7,242,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",monuments,Budapest,HU,culture,1,monuments,18,1,7,7,0.004132231,5.493061443,0.004123717,0.009190096,1,0,0,7,63,10,592,15,0.040679106
"CENTAR, Danubius Fountain",47.49831,19.052553,1,1.4,32,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",gardens,Budapest,HU,culture,3,gardens,12,1,7,7,0.09375,3.496507561,0.089612159,0.012359802,0,0,0,8,25,3,592,1,0.005379055
"Gyula Andrássy, Statue of Count Gyula Andrássy",47.505562,19.045383,3,1.4,204,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",public sculpture,Budapest,HU,culture,1,public sculpture,23,1,7,7,0.004901961,5.323009979,0.004889986,0.009250391,1,0,0,7,46,7,592,5,0.034291478
"Memorial for Victims of the German Occupation, Memorial to the Victims of the German Occupation",47.503143,19.050638,3,3.3,160,"historic,monuments_and_memorials,interesting_places,monuments",monuments,Budapest,HU,culture,1,monuments,18,1,7,7,0.00625,5.081404365,0.00623055,0.011680792,0,0,0,4,95,15,592,15,0.026895277
"Frog Breki mini statue by Kolodko, Kermit the Frog",47.503887,19.050268,2,3.8,179,"cultural,urban_environment,interesting_places,sculptures",sculptures,Budapest,HU,culture,2,sculptures,26,1,7,7,0.011173184,5.192956851,0.011111225,0.011713616,0,0,0,4,50,9,592,6,0.030089091
"Gerard of Csanád, St. Gerard Sagredo Statue",47.489559,19.045519,3,3.8,1734,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",monuments,Budapest,HU,culture,1,monuments,18,1,7,7,0.000576701,7.458762692,0.000576535,0.009892626,1,0,0,7,43,7,592,15,0.291477559
"Saint Anne Servite Church, Budapest, St. Anne Church, Downtown Budapest",47.495258,19.053591,3,2.9,401,"religion,churches,interesting_places,catholic_churches",churches,Budapest,HU,religion,1,churches,6,2,7,7,0.002493766,5.996452089,0.002490662,0.013649141,0,1,0,4,71,10,223,13,0.067406287
"Monument of National Martyrs, Nemzeti Vértanuk Emlékműve",47.505692,19.048281,3,3.7,100,"historic,monuments_and_memorials,burial_places,interesting_places,war_memorials,monuments",monuments,Budapest,HU,culture,1,monuments,18,1,7,7,0.01,4.615120517,0.009950331,0.011225766,0,0,0,6,56,7,592,15,0.016809548
"Soviet War Memorial, Soviet soldiers memorial",47.504589,19.050329,3,3,1442,"historic,monuments_and_memorials,burial_places,interesting_places,war_memorials,monuments",monuments,Budapest,HU,culture,1,monuments,18,1,7,7,0.000693481,7.274479559,0.000693241,0.012138343,0,0,0,6,45,6,592,15,0.24239368
Vienna Gate,47.505043,19.03063,3,4.3,3661,"fortifications,defensive_walls,historic,interesting_places",landmark,Budapest,HU,culture,1,landmark,15,1,7,7,0.000273149,8.205764725,0.000273112,0.011941832,0,0,0,4,11,2,592,6,0.615397546
"Church of Saint Mary Magdalene, Magdolna-torony",47.503765,19.028873,3,4.9,1892,"towers,religion,architecture,historic_architecture,churches,interesting_places,destroyed_objects,other_towers,other_churches",towers,Budapest,HU,religion,1,towers,30,2,7,7,0.000528541,7.545918151,0.000528401,0.012755358,0,1,0,9,47,6,223,1,0.318036645
"Basilica Budapest, St. Stephen's Basilica",47.500778,19.053993,3,3.3,308,"religion,cathedrals,churches,interesting_places,catholic_churches",churches,Budapest,HU,religion,1,churches,6,2,7,7,0.003246753,5.733341277,0.003241494,0.014090058,0,1,0,5,41,5,223,13,0.051773407
"Lutheran church, Deák tér",47.497204,19.054659,3,2,356,"religion,churches,interesting_places,other_churches",churches,Budapest,HU,religion,1,churches,6,2,7,7,0.002808989,5.877735782,0.002805051,0.014475742,0,1,0,4,25,4,223,13,0.05984199
István Örkény Theatre,47.497341,19.056684,3,4.5,3154,"cultural,theatres_and_entertainments,interesting_places,other_theatres",theatres,Budapest,HU,entertainment,2,theatres,29,3,7,7,0.000634115,8.056743775,0.000633914,0.016493476,0,0,1,4,21,3,105,3,0.530173138
"Batthyány's sanctuary lamp, Lajos Batthyányi Eternal Flame",47.506004,19.051983,3,2.4,457,"historic,monuments_and_memorials,interesting_places,monuments",landmark,Budapest,HU,culture,1,landmark,15,1,7,7,0.002188184,6.126869184,0.002185793,0.014300836,0,0,0,4,58,7,592,6,0.076819634
"István Tisza, István Tisza Monument",47.508785,19.045906,3,3.1,190,"cultural,urban_environment,interesting_places,sculptures",monuments,Budapest,HU,culture,1,monuments,18,1,7,7,0.005263158,5.252273428,0.005249356,0.012289901,0,0,0,4,35,5,592,15,0.031938141
"Fountain of the Nereids, Well of the Nereids",47.493011,19.055986,1,1.5,24,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",public sculpture,Budapest,HU,culture,1,public sculpture,23,1,7,7,0.041666667,3.218875825,0.040821995,0.016525741,0,0,0,8,44,8,592,5,0.004034291
"First Unitarian Church in Budapest, Unitarian Church",47.507896,19.051842,1,1.5,49,"religion,churches,interesting_places,other_churches",churches,Budapest,HU,religion,1,churches,6,2,7,7,0.020408163,3.912023005,0.020202707,0.015344581,0,1,0,4,52,7,223,13,0.008236678
"Taras Shevchenko Monument, Tarasz Sevcsenko",47.51115,19.03796,1,1.6,70,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Budapest,HU,culture,1,monuments,18,1,7,7,0.014285714,4.262679877,0.014184635,0.01343801,0,0,0,7,43,5,592,15,0.011766683
Hungarian Jewish Museum and Archives,47.495987,19.060049,3,4.8,209,"cultural,museums,interesting_places,other_museums",museums,Budapest,HU,culture,2,museums,20,1,7,7,0.009569378,5.347107531,0.009523882,0.019940972,0,0,0,4,36,5,592,4,0.035131955
"Saint George Serbian Orthodox Church, Szerb ortodox templom",47.489449,19.057087,3,3.9,253,"religion,churches,interesting_places,eastern_orthodox_churches",churches,Budapest,HU,religion,1,churches,6,2,7,7,0.003952569,5.537334267,0.003944778,0.018883595,0,1,0,4,59,8,223,13,0.042528156
"Budapest Operetta Theatre, Budapest Operetta and Musical Theatre, Mikroszínpad, Petőfi Theatre, Thalia Drama Theater, Thália Theater",47.503718,19.059838,3,4.2,33061,"cultural,theatres_and_entertainments,interesting_places,other_theatres, theatres_and_entertainments,cultural,interesting_places,other_theatres, urban_environment,cultural,theatres_and_entertainments,interesting_places,other_theatres,sculptures",theatres,Budapest,HU,entertainment,2,theatres,29,3,7,7,6.05E-05,10.40613987,6.05E-05,0.020481703,0,0,1,14,132,16,105,3,5.557404606
"Mechwart András, Mechwart András szobra",47.511627,19.031967,1,1.8,5,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",public sculpture,Budapest,HU,culture,1,public sculpture,23,1,7,7,0.2,1.791759469,0.182321557,0.016006649,0,0,0,7,39,5,592,5,0.000840477
"Kazinczy Street Synagogue, Kazynczy Street Synagogue",47.498569,19.062456,3,3.9,517,"religion,synagogues,interesting_places",temples,Budapest,HU,religion,2,temples,28,2,7,7,0.003868472,6.249975242,0.003861009,0.022266053,0,1,0,3,52,6,223,1,0.086905362
"Angyal reliefek, Jesus's Heart Church Of Városmajor, Városmajor Church",47.505923,19.021244,3,3.3,1260,"religion,churches,urban_environment,cultural,interesting_places,catholic_churches,sculptures, religion,churches,urban_environment,cultural,interesting_places,installation,catholic_churches",churches,Budapest,HU,religion,1,churches,6,2,7,7,0.000793651,7.139660336,0.000793336,0.020583937,0,1,0,14,70,9,223,13,0.211800303
"Columbo Statue, Statue of Columbo",47.51265,19.048914,2,3.5,1694,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Budapest,HU,culture,1,monuments,18,1,7,7,0.000590319,7.43543802,0.000590145,0.017131734,0,0,0,7,33,5,592,15,0.28475374
Historical City Wall Exhibition,47.4888,19.059958,1,4.9,26,"historic,archaeology,interesting_places,other_archaeological_sites",walls,Budapest,HU,culture,1,walls,31,1,7,7,0.038461538,3.295836866,0.037740328,0.021752898,0,0,0,4,31,4,592,1,0.004370482
"Przemyśl Memorial, Przemyśl védőinek emlékműve",47.514259,19.038696,1,2,56,"historic,monuments_and_memorials,burial_places,interesting_places,war_memorials,monuments",fortresses,Budapest,HU,culture,2,fortresses,9,1,7,7,0.035714286,4.043051268,0.03509132,0.016427991,0,0,0,6,46,5,592,1,0.009413347
"Ady Endre, Endre Ady statue",47.504375,19.06258,1,3.6,38,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",public sculpture,Budapest,HU,culture,1,public sculpture,23,1,7,7,0.026315789,3.663561646,0.025975486,0.023297855,0,0,0,7,27,5,592,5,0.006387628
"Urania National Film Theater, Uránia National Movie Theater",47.495281,19.065086,3,5,3819,"cultural,cinemas,theatres_and_entertainments,interesting_places",cinemas,Budapest,HU,entertainment,2,cinemas,7,3,7,7,0.000523697,8.248005702,0.00052356,0.025023432,0,0,1,4,59,8,105,1,0.641956631
"Solti György, Solti György szobra",47.503387,19.064117,1,2.5,23,"historic,monuments_and_memorials,interesting_places,monuments",sculptures,Budapest,HU,culture,2,sculptures,26,1,7,7,0.086956522,3.17805383,0.083381609,0.024538339,0,0,0,4,33,5,592,6,0.003866196
"Gül Baba’s Tomb and Rosegarden, Tomb of Gül Baba",47.515972,19.034918,3,4,3918,"historic,monuments_and_memorials,burial_places,interesting_places,mausoleums,monuments",mausoleums,Budapest,HU,culture,2,mausoleums,16,1,7,7,0.000510465,8.273591798,0.000510335,0.018828083,0,0,0,6,48,9,592,1,0.658598084
"Budai Ciszterci Szent Imre Templom, Church of Szentimreváros",47.478798,19.042242,3,2,696,"religion,churches,interesting_places,catholic_churches",churches,Budapest,HU,religion,1,churches,6,2,7,7,0.001436782,6.546785411,0.001435751,0.019210835,0,1,0,4,60,8,223,13,0.116994453
"Madách Színház, Madách Theatre",47.501236,19.068398,3,4.8,11533,"cultural,theatres_and_entertainments,interesting_places,other_theatres",theatres,Budapest,HU,entertainment,2,theatres,29,3,7,7,0.000173415,9.353054474,0.0001734,0.028394649,0,0,1,4,30,4,105,3,1.93864515
"Franz Liszt Memorial Museum, Franz Liszt Memorial Museum and Research Center",47.506966,19.066492,3,4.5,777,"cultural,museums,interesting_places,other_museums",museums,Budapest,HU,culture,2,museums,20,1,7,7,0.002574003,6.656726524,0.002570696,0.027811178,0,0,0,4,76,11,592,4,0.130610187
"Budapesti Jézus Szíve Templom, Sacred Heart Jesuit Church",47.490517,19.06852,3,4.1,551,"religion,churches,interesting_places,catholic_churches",churches,Budapest,HU,religion,1,churches,6,2,7,7,0.001814882,6.313548046,0.001813237,0.029266552,0,1,0,4,57,8,223,13,0.092620609
"A buvár - miniatür szobor, New York Palace Budapest",47.498981,19.070747,3,1.5,111,"accomodations,urban_environment,cultural,interesting_places,other_hotels,sculptures",sculptures,Budapest,HU,culture,2,sculptures,26,1,7,7,0.018018018,4.718498871,0.017857617,0.030566121,0,0,0,6,51,9,592,6,0.018658598
"Szent István Park, Szent István park",47.518581,19.050854,3,4.2,762,"urban_environment,gardens_and_parks,cultural,interesting_places",parks,Budapest,HU,nature,1,parks,22,4,7,7,0.001312336,6.637258031,0.001311476,0.023263952,0,0,0,4,36,6,28,1,0.128088754
"FKSE Studio of Young Artists’ Association, Studio of Young Artists Association",47.505756,19.074373,1,4.7,58,"cultural,museums,interesting_places,art_galleries",art gallery,Budapest,HU,culture,3,art gallery,1,1,7,7,0.051724138,4.077537444,0.050430854,0.035064379,0,0,0,4,78,11,592,3,0.009749538
