name,kind,city,country,lat,lon,rate
Piazza della Scala,"cultural,museums,interesting_places,art_galleries",Milan,IT,45.466869,9.189507,3
Piazza della Scala,"cultural,urban_environment,interesting_places,squares",Milan,IT,45.466892,9.18966,3
Palazzo Erba Odescalchi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.461891,9.187969,3
oratorio di San Dalmazio,"religion,other_temples,interesting_places",Milan,IT,45.466469,9.187877,2
chiesa di Santa Maria della Rosa,"religion,churches,interesting_places,other_churches",Milan,IT,45.463512,9.186253,2
Chiesa di San Fedele,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.466709,9.191497,3
Milan,"historic,historical_places,interesting_places,historic_settlements",Milan,IT,45.466946,9.19,3
siege of Milan,"battlefields,historic,historical_places,interesting_places",Milan,IT,45.466946,9.19,2
Fontana del Piermarini,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Milan,IT,45.463581,9.193855,3
Statua di Leonardo da Vinci,"historic,monuments_and_memorials,burial_places,urban_environment,cultural,interesting_places,other_burial_places,sculptures,monuments",Milan,IT,45.46698,9.190017,3
Palazzo dell'Ambrosiana,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.463638,9.18611,3
Porta Orientale,"fortifications,historic,defensive_walls,interesting_places",Milan,IT,45.466969,9.189361,3
Palazzo Broggi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.464787,9.186045,3
targa alle vittime della bomba alla Banca dell'Agricoltura del 12/12/1969,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Milan,IT,45.463394,9.193896,2
Pinacoteca Ambrosiana,"cultural,museums,interesting_places,art_galleries",Milan,IT,45.463638,9.186007,3
Palazzo Orrigoni,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.466099,9.19314,2
Palazzo Tarsis,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.465309,9.193843,3
Palazzo Erba Odescalchi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.461826,9.187572,3
Monument to Giulio Ricordi,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Milan,IT,45.467091,9.18927,3
San Giovanni Decollato alle Case Rotte,"religion,churches,interesting_places,other_churches",Milan,IT,45.467098,9.1908,3
Teatro Lirico Giorgio Gaber,"cultural,theatres_and_entertainments,interesting_places,opera_houses",Milan,IT,45.461514,9.19187,3
Palazzo Arcimboldi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.4618,9.18738,2
Casino Ricordi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.467232,9.189239,3
Gallerie d'Italia,"cultural,museums,interesting_places,art_galleries",Milan,IT,45.467266,9.190526,3
Giuseppe Parini,"historic,monuments_and_memorials,burial_places,urban_environment,cultural,interesting_places,other_burial_places,sculptures,monuments",Milan,IT,45.465527,9.18602,3
Theater museum La Scala,"cultural,museums,interesting_places,art_galleries",Milan,IT,45.467262,9.189318,3
Piccola Scala,"theatres_and_entertainments,cultural,interesting_places,other_theatres",Milan,IT,45.467293,9.189138,2
Palace Cicogna,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.461601,9.18746,2
San Giovanni in Conca,"religion,architecture,historic_architecture,churches,interesting_places,destroyed_objects,other_churches",Milan,IT,45.461136,9.188906,3
Palazzo della Società Reale Mutua di Assicurazioni,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.465698,9.19397,3
Teatro dei Filodrammatici,"cultural,theatres_and_entertainments,interesting_places,other_theatres",Milan,IT,45.46722,9.188529,3
Cà di Can,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.461296,9.188111,3
Cripta di San Giovanni in Conca,"religion,architecture,historic_architecture,churches,interesting_places,destroyed_objects,other_churches",Milan,IT,45.461102,9.188892,3
Foro Romano,"historic,archaeology,interesting_places,other_archaeological_sites",Milan,IT,45.463581,9.185522,3
Palazzo della Banca Commerciale Italiana,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.46735,9.190942,3
Zecca di Mediolanum,"historic,archaeology,interesting_places,other_archaeological_sites",Milan,IT,45.463634,9.185473,3
Casa degli Omenoni,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.46711,9.192027,3
Palazzo Clerici,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.466774,9.187188,3
Magazzini Bonomi,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Milan,IT,45.465034,9.19447,3
Banca d'Italia,"palaces,architecture,historic_architecture,interesting_places,banks,bank,tourist_facilities",Milan,IT,45.464119,9.185373,3
chiesa dei Santi Cosma e Damiano alla Scala,"religion,churches,interesting_places,other_churches",Milan,IT,45.4673,9.18854,2
Palazzo Clerici,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.466843,9.187223,3
Palazzo Vimercati,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.467331,9.188544,3
Casino Reale,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.467419,9.188961,2
Civico Tempio di San Sebastiano,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.462276,9.1861,3
Statua a Cesare Beccaria,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Milan,IT,45.464203,9.19482,3
Cripta di San Sepolcro,"religion,churches,cultural,museums,interesting_places,other_museums,other_churches",Milan,IT,45.463081,9.185451,3
Chiesa di San Sepolcro,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.463146,9.185396,3
Monumento a Giuseppe Missori,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Milan,IT,45.461071,9.1881,3
Targa commemorativa a Chico Mendes Filho,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Milan,IT,45.463329,9.19474,2
Palazzo Spinola,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.465977,9.194207,3
Teatro alla Scala,"cultural,theatres_and_entertainments,interesting_places,opera_houses",Milan,IT,45.467606,9.189119,3
Casa Crotti,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.463604,9.185135,3
chiesa di San Prospero,"religion,churches,interesting_places,other_churches",Milan,IT,45.465954,9.185734,2
Palazzo Visconti Aimi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.467461,9.188312,3
Casa degli Omenoni,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.467373,9.192015,3
chiesa di Santo Stefano in Nosiggia,"religion,churches,interesting_places,other_churches",Milan,IT,45.467129,9.192687,2
Piazza San Sepolcro,"religion,churches,interesting_places,other_churches",Milan,IT,45.46299,9.18531,3
Mediolanum,"settlements,historic,archaeology,interesting_places",Milan,IT,45.462906,9.185321,3
Via Torino,"cultural,urban_environment,interesting_places,squares",Milan,IT,45.461971,9.186101,2
Popular Bank of Milan,"architecture,historic_architecture,interesting_places,banks,bank,tourist_facilities,other_buildings_and_structures",Milan,IT,45.466717,9.19353,3
Palazzo Talenti,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.467743,9.1897,3
Disco Grande,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Milan,IT,45.46701,9.193133,3
Palazzo Ghislardi Fava,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.46777,9.190544,3
Casa Girola,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Milan,IT,45.466438,9.185917,3
Palazzo Besana,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.46751,9.192145,3
chiesa di San Lorenzo in Torrigia,"religion,churches,interesting_places,other_churches",Milan,IT,45.467701,9.18852,2
Casa dei Grifi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.462124,9.185706,3
Palazzo Castani,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.462696,9.185203,3
Palazzo delle ex Scuole Arcimbolde,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.4613,9.18675,3
Cinema Apollo,"cinemas,cultural,theatres_and_entertainments,interesting_places",Milan,IT,45.465652,9.194838,2
Palazzo Bolchini,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.467209,9.19305,3
Palazzo Brentani,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.467869,9.190729,3
Santa Maria alla Scala,"religion,architecture,historic_architecture,churches,interesting_places,destroyed_objects,other_churches",Milan,IT,45.467777,9.188611,3
Palazzo Greppi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.461163,9.193092,3
Palazzo Brentani,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.467922,9.190637,3
chiesa di San Martino in Nosiggia,"religion,churches,interesting_places,other_churches",Milan,IT,45.467693,9.192054,2
Palazzo del Capitano di Giustizia,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.463753,9.195371,3
Palazzo Aliverti,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.466999,9.186266,2
Carlo Porta,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Milan,IT,45.462738,9.195064,3
Chiesa di Sant'Alessandro,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.460938,9.187023,3
targa a Giovanni D'Anzi,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Milan,IT,45.464325,9.195534,2
Casa di Alessandro Manzoni,"biographical_museums,historic_house_museums,cultural,museums,interesting_places,history_museums",Milan,IT,45.467827,9.192089,3
Palazzo Belgioioso,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.467701,9.192532,3
Palazzo del Banco di Roma,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Milan,IT,45.46426,9.184392,3
Sant'Alessandro,"religion,churches,interesting_places,other_churches",Milan,IT,45.46109,9.186552,3
Porta Romana,"fortifications,historic,defensive_walls,interesting_places",Milan,IT,45.460323,9.188741,3
Palazzo Marietti,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.463242,9.184495,3
Chiesa di Sant'Antonio Abate,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.461128,9.193613,3
Palazzo Crespi,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Milan,IT,45.466953,9.194098,3
Palazzo Acerbi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.46022,9.189743,3
Palazzo Anguissola,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.468132,9.191,3
Monument to Varalli and Zibecchi,"historic,cultural,urban_environment,monuments_and_memorials,burial_places,interesting_places,other_burial_places,sculptures,monuments",Milan,IT,45.462078,9.19485,3
chiesa di San Giovanni in Guggirolo,"religion,churches,interesting_places,other_churches",Milan,IT,45.460201,9.19046,2
Palazzo Anguissola,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.468178,9.190911,3
Casa Broggi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.466068,9.184901,3
chiesa di San Nazaro in Pietrasanta,"religion,churches,interesting_places,other_churches",Milan,IT,45.466,9.18483,3
Casa Buzzoni,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.463684,9.184219,3
Disco in forma di rosa del deserto,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Milan,IT,45.468239,9.190992,2
chiesa di San Giorgio al Pozzo bianco,"religion,churches,interesting_places,other_churches",Milan,IT,45.46587,9.195369,2
Monumento ai Bersaglieri,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,installation,monuments",Milan,IT,45.463291,9.19573,2
Uomo di pietra,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Milan,IT,45.465565,9.195659,3
Chiesa di San Bernardino alle Ossa,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.462601,9.19555,3
Terme Erculee,"historic,archaeology,interesting_places,baths_and_saunas,saunas,other_archaeological_sites,amusements",Milan,IT,45.464973,9.195912,3
Casa Broggi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.466167,9.184669,3
Palazzo Meroni,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.460056,9.188583,3
targa ai militari caduti in periodo di pace,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Milan,IT,45.462841,9.19577,2
Chiesa di San Giuseppe,"religion,churches,interesting_places,other_churches",Milan,IT,45.46841,9.188944,3
Palazzo Taverna,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.4683,9.191743,3
Torre Velasca,"skyscrapers,architecture,interesting_places",Milan,IT,45.459919,9.190681,3
Plaque to Francesco Carmagnola,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Milan,IT,45.466473,9.184771,2
chiesa di Santa Maria del Giardino,"religion,churches,interesting_places,other_churches",Milan,IT,45.468498,9.19059,3
Palazzo Amman,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.4683,9.18802,2
Palazzo Carmagnola - Piccolo Teatro,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.46648,9.184748,3
Palazzo Carmagnola,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.466667,9.184868,3
Piccolo Teatro Grassi,"theatres_and_entertainments,cultural,interesting_places,other_theatres",Milan,IT,45.46661,9.184806,2
Chiesa russa di Sant'Ambrogio,"religion,churches,interesting_places,eastern_orthodox_churches",Milan,IT,45.464722,9.196192,3
Chiesa di San Giuseppe,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.468536,9.189143,3
Piccolo Teatro Grassi,"cultural,theatres_and_entertainments,interesting_places,other_theatres",Milan,IT,45.466644,9.184771,3
,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.466099,9.184283,2
Museo Poldi Pezzoli,"cultural,museums,interesting_places,art_galleries",Milan,IT,45.468475,9.19178,3
Palazzo Trivulzio,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.460598,9.186196,3
chiesa di San Vittore e Quaranta martiri,"religion,churches,interesting_places,other_churches",Milan,IT,45.4674,9.19451,2
Palazzo Annoni,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.459724,9.189003,3
chiesa di San Pietro in Cornaredo,"religion,churches,interesting_places,other_churches",Milan,IT,45.468693,9.19112,2
Sala d'armi,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Milan,IT,45.468662,9.191583,2
Cinema Ambasciatori,"cinemas,cultural,theatres_and_entertainments,interesting_places",Milan,IT,45.465672,9.196233,2
chiesa di San Vittore al Teatro,"religion,churches,interesting_places,other_churches",Milan,IT,45.464802,9.18347,3
Palazzo Turati,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.465828,9.183812,3
chiesa dell'Immacolata,"religion,churches,interesting_places,other_churches",Milan,IT,45.468678,9.188277,2
Chiesa di San Tomaso,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.467533,9.18535,3
chiesa di San Giovanni alle Quattro Facce,"religion,churches,interesting_places,other_churches",Milan,IT,45.468555,9.187613,3
Casa dei Botta,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.462406,9.183848,2
,"palaces,architecture,historic_architecture,interesting_places,banks,bank,tourist_facilities",Milan,IT,45.468876,9.189909,2
Santo Stefano Maggiore,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.462231,9.196082,3
Casa Cavalli,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.466785,9.184404,3
Piazza degli Affari,"squares,interesting_places,cultural,urban_environment",Milan,IT,45.464787,9.183273,3
L.O.V.E.,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Milan,IT,45.464806,9.183276,3
Casa Celesia,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.466446,9.184011,3
Palazzo Casnedi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.467251,9.184745,3
Palazzo Gavazzi,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Milan,IT,45.468788,9.191949,2
Palazzo della Compagnia di Assicurazione di Milano,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.468151,9.186123,2
Santa Maria Fulcorina Church,"religion,churches,interesting_places,other_churches",Milan,IT,45.464413,9.183165,2
Intesa Sanpaolo,"palaces,architecture,historic_architecture,interesting_places,banks,bank,tourist_facilities",Milan,IT,45.468933,9.188829,3
Via del Lauro,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Milan,IT,45.468441,9.18677,2
Casa Formenti,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.466579,9.184041,3
Basilica di San Carlo al Corso,"religion,churches,monasteries,interesting_places,catholic_churches",Milan,IT,45.466286,9.196198,3
Palazzo Mellerio,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.4594,9.19079,3
chiesa di Santa Maria dei Servi,"religion,churches,interesting_places,other_churches",Milan,IT,45.4659,9.19648,3
Palazzo Pozzobonelli-Isimbardi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.460735,9.18514,3
Palazzo Bigli,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.4683,9.193769,3
Palazzo Mezzanotte,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.465282,9.183208,3
chiesa di San Silvestro,"religion,churches,interesting_places,other_churches",Milan,IT,45.468987,9.188535,2
chiesa di Santa Barbara,"religion,churches,interesting_places,other_churches",Milan,IT,45.469093,9.189586,2
Casa Piumi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.459538,9.192196,3
Chiesa di Santa Maria del Podone,"religion,churches,interesting_places,other_churches",Milan,IT,45.463638,9.183026,3
Croce votiva di San Carlo,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Milan,IT,45.463531,9.182872,3
Piazza Borromeo,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.463551,9.182842,3
Palazzo Rougier,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.459152,9.191128,3
Palazzo Litta Cusini Modignani,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.46455,9.197283,3
Teatro Romano,"historic,archaeology,cultural,theatres_and_entertainments,interesting_places,other_theatres,other_archaeological_sites",Milan,IT,45.465317,9.182844,3
Via Andegari,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Milan,IT,45.46928,9.191206,2
Colonna del Verziere,"historic,monuments_and_memorials,interesting_places,monuments",Milan,IT,45.463158,9.197222,3
Palazzo Mazenta,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.45961,9.186539,2
Teatro Romano,"historic,archaeology,cultural,theatres_and_entertainments,interesting_places,other_theatres,other_archaeological_sites",Milan,IT,45.465134,9.182695,3
Palazzo Silva di Biandrate,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.468498,9.18579,2
Chiesa di San Giorgio al Palazzo,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.461082,9.184028,3
Porta Herculea,"fortifications,historic,defensive_walls,interesting_places",Milan,IT,45.463177,9.197337,3
Palazzo del Toro,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.4664,9.196812,3
Palazzo Carcassola Grandi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.467434,9.195921,3
Casa Bettoni,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Milan,IT,45.458961,9.190809,2
University of Milan,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Milan,IT,45.460064,9.19466,3
Casa Bettoni,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.458988,9.188653,3
targa a Federico Confalonieri,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Milan,IT,45.469479,9.190674,2
Palazzo Confalonieri,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.469467,9.190833,2
Eugenio Montale,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Milan,IT,45.46888,9.19357,2
Palazzo Ercole Turati,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.465748,9.182717,3
Palazzo Archinto,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.459984,9.185333,3
Palazzo Vidiserti Dozzio,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Milan,IT,45.468697,9.194143,3
Palazzo del Monte di Pietà,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.469551,9.189571,3
Casa Bottelli,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.467323,9.18378,3
Sant'Agostino Church,"religion,architecture,historic_architecture,churches,interesting_places,destroyed_objects,other_churches",Milan,IT,45.469589,9.190397,2
Palazzo Marliani,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.467896,9.195657,3
Arese-Bethlen Palace,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.469631,9.19051,3
Chiesa Evangelica Valdese,"religion,churches,interesting_places,other_churches",Milan,IT,45.461555,9.196793,3
Palazzo Cusini,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.464432,9.197762,3
Palazzo del Touring Club Italiano,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.459,9.18764,3
chiesa di San Marcellino,"religion,churches,interesting_places,other_churches",Milan,IT,45.468536,9.185273,2
AEM building,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Milan,IT,45.462502,9.1974,3
Galleria Pesaro,"cultural,museums,interesting_places,art_galleries",Milan,IT,45.46389,9.182195,2
Teatro Nuovo,"cultural,theatres_and_entertainments,interesting_places,other_theatres",Milan,IT,45.466492,9.19711,3
Porta Argentea,"fortifications,historic,defensive_walls,interesting_places",Milan,IT,45.466171,9.197364,3
chiesa di San Vincenzino,"religion,churches,interesting_places,other_churches",Milan,IT,45.466801,9.18303,2
Ca' Granda,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.460117,9.195336,3
Palazzo Recalcati Prinetti,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.459003,9.187166,3
plaque to Alessandro Rimini,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Milan,IT,45.466942,9.19691,2
Ex Chiesa di San Matteo alla Bacchetta,"religion,churches,interesting_places,other_churches",Milan,IT,45.464905,9.182077,3
Porta Comasina,"fortifications,historic,defensive_walls,interesting_places",Milan,IT,45.468788,9.185408,3
Palazzo Olivazzi Trivulzio,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.469444,9.192837,3
Collections of the Ospedale Maggiore (Milan),"museums,cultural,interesting_places,other_museums",Milan,IT,45.460011,9.195317,3
Palazzo del Monte,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.46804,9.195864,3
Casa Moretti,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.467525,9.183484,3
Sepolcreto della Ca' Granda,"palaces,architecture,historic_architecture,historic,burial_places,crypts,interesting_places",Milan,IT,45.459866,9.195168,3
targa a Luigi Porro Lambertenghi,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Milan,IT,45.469807,9.191143,2
Palazzetto Taverna,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.467274,9.196821,3
chiesa di San Donnino alla Mazza,"religion,churches,interesting_places,other_churches",Milan,IT,45.469318,9.193565,3
Palazzo Recalcati,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.458908,9.186942,3
Palazzo Cagnola,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.468391,9.184461,3
Casa Porro-Lambertenghi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.469898,9.191019,3
Torre Snia Viscosa,"skyscrapers,architecture,interesting_places",Milan,IT,45.466995,9.197154,3
Palazzo Melzi di Cusano,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.469109,9.19429,3
Basilica San Nazaro in Brolo,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.458755,9.192835,3
Casa Beccaria,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.469898,9.18819,3
Casa Toscanini,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.464706,9.198323,3
Pusterla di Santo Stefano,"fortifications,historic,defensive_walls,interesting_places",Milan,IT,45.462425,9.19799,2
Palazzo Borromeo,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.463348,9.18169,3
Palazzo Cagnola,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.468678,9.184538,3
Casa Casati Magni,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.467709,9.183248,3
"Santa Maria della Sanità, Milan","religion,churches,interesting_places,catholic_churches",Milan,IT,45.464531,9.198401,3
Pusterla del Bottonuto,"fortifications,historic,defensive_walls,interesting_places",Milan,IT,45.459656,9.195414,2
Palazzo Melzi di Cusano,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.469349,9.19423,3
Palazzo Brivio Sforza,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.459141,9.185517,3
chiesa di Sant'Eufemia,"religion,churches,interesting_places,other_churches",Milan,IT,45.464935,9.198482,2
Palazzo Sormani,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.462147,9.198036,3
commemorative plaque for Agostino Giambelli,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Milan,IT,45.46664,9.197824,2
Chiesa di Santa Maria alla Porta,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.465462,9.181609,3
Casa Cornaggia Medici,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.46143,9.182335,2
ex Collegio della Guastalla,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Milan,IT,45.461979,9.19804,2
Porta Tosa,"fortifications,historic,defensive_walls,interesting_places",Milan,IT,45.462963,9.198463,3
chiesa di San Giovanni in Era,"religion,churches,interesting_places,other_churches",Milan,IT,45.458302,9.19203,2
Palazzo Durini di Monza,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.460022,9.183658,2
Corso Italia 13–17,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Milan,IT,45.458221,9.187966,2
Ai caduti di Mentana,"historic,monuments_and_memorials,burial_places,interesting_places,war_memorials,monuments",Milan,IT,45.461929,9.181854,3
Porta Aurea,"fortifications,historic,defensive_walls,interesting_places",Milan,IT,45.470039,9.192777,3
Palazzo Casati Stampa di Soncino,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.460392,9.183076,3
Palazzo Donini,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Milan,IT,45.466331,9.198271,2
Colonna di Porta Orientale,"historic,monuments_and_memorials,interesting_places,monuments",Milan,IT,45.466858,9.197957,3
oratorio dei Santi Pietro e Lino,"religion,other_temples,interesting_places",Milan,IT,45.466381,9.181752,3
Palazzo Morando,"palaces,architecture,historic_architecture,cultural,museums,interesting_places,other_museums",Milan,IT,45.46859,9.196259,3
Santa Maria alla Porta,"religion,churches,interesting_places,other_churches",Milan,IT,45.465321,9.181289,3
Casa Bellotti,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.470226,9.187812,3
chiesa del Gesù,"religion,churches,interesting_places,other_churches",Milan,IT,45.469296,9.195111,3
Palazzo Durini,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.465118,9.198804,3
Monumento al Vescovo Ulderico,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Milan,IT,45.458225,9.192789,2
Monumento a Sandro Pertini,"historic,monuments_and_memorials,burial_places,urban_environment,cultural,interesting_places,installation,other_burial_places,monuments",Milan,IT,45.470299,9.19235,3
Casa dei Morigi,"palaces,architecture,historic_architecture,interesting_places",Milan,IT,45.463966,9.180974,3
Santa Maria Maddalena Church,"religion,churches,interesting_places,other_churches",Milan,IT,45.458141,9.18731,3
Santa Maria della Consolazione,"religion,churches,interesting_places,catholic_churches",Milan,IT,45.467396,9.182179,3
