name,lat,lon,rate,rating,user_ratings_total,kind,category,city,country,theme,price_level,category_main,category_encoded,theme_encoded,city_encoded,country_encoded,price_per_review,log_user_ratings,log_price_per_review,distance_to_city_center,in_center_dynamic,is_religious,is_entertainment,kind_count,name_length,word_count,theme_popularity,city_category_density,user_ratings_relative
Temple of Hephaestus,37.975605,23.721411,3,4.0,9869,"religion,architecture,historic_architecture,other_temples,historic,archaeology,interesting_places,destroyed_objects,other_archaeological_sites",monuments,Athens,GR,religion,1,monuments,18,2.0,2,2,0.0,9.197255132427527,0.0,0.010209502730299951,0,1,0,9,20,3,223.0,19,1.4647363477675288
"Monument of the Eponymous Heroes, Monument of the Heroes",37.975075,23.722391,1,2.6,45,"architecture,historic_architecture,historic,archaeology,interesting_places,destroyed_objects,other_archaeological_sites",monuments,Athens,GR,culture,1,monuments,18,1.0,2,2,0.02,3.828641396489095,0.019802627296179712,0.010110761890189284,0,0,0,7,56,9,591.0,19,0.006678805922539143
"Benizelos Mansion, Benizelos mansion",37.974133,23.729046,3,4.2,1243,"historic,archaeology,cultural,museums,interesting_places,other_museums,other_archaeological_sites",landmark,Athens,GR,culture,1,landmark,15,1.0,2,2,0.0,7.126087273299125,0.0,0.009789841929265746,1,0,0,7,36,4,591.0,7,0.1844834613714701
"Holy Apostles, Holy Church of the Holy Apostles of Solakis (10th c.)",37.974094,23.723927,3,3.4,238,"religion,churches,interesting_places,eastern_orthodox_churches",churches,Athens,GR,religion,1,churches,6,2.0,2,2,0.0,5.476463551931511,0.0,0.010342763895594896,0,1,0,4,68,12,223.0,22,0.03532346243476258
"Syntagma Metro Station Archaeological Collection, Syntagma Square",37.975498,23.7351,3,4.8,5974,"museums,cultural,interesting_places,other_museums",landmark,Athens,GR,culture,1,landmark,15,1.0,2,2,0.0,8.695339376799712,0.0,0.011255363343757884,0,0,0,4,65,7,591.0,7,0.8866485906944186
"Holy Church of the Holy Unmercenaries of Kolokynthis - Metochion of the Holy Sepulchre, Holy Unmercenaries",37.972946,23.728205,3,3.6,531,"religion,churches,interesting_places,other_churches",churches,Athens,GR,religion,1,churches,6,2.0,2,2,0.0,6.2766434893416445,0.0,0.010876871838908536,0,1,0,4,106,16,223.0,22,0.07880990988596188
"Holy Church of the Transfiguration of the Saviour (11th c.), Museum of Pavlos and Alexandra Kanellopoulou, Paul and Alexandra Canellopoulos Museum, Transfiguration of the Saviour",37.972931,23.726308,3,5.0,249,"cultural,museums,interesting_places,other_museums, religion,churches,interesting_places,eastern_orthodox_churches","churches, public sculpture",Athens,GR,religion,1,churches,6,2.0,2,2,0.0,5.521460917862246,0.0,0.010934167778115985,0,1,0,8,178,25,223.0,22,0.03695605943804992
"Herakleidon Museum, Iraklidon",37.975174,23.718625,2,3.6,1854,"cultural,museums,interesting_places,other_museums",museums,Athens,GR,culture,2,museums,20,1.0,2,2,0.0,7.5256399750415355,0.0,0.012376328251948886,0,0,0,4,29,3,591.0,6,0.2751668040086127
"Holy Church of Saint Nicholas Rangavas, Saint Nicholas Rangavas",37.972496,23.729073,3,2.4,689,"religion,churches,interesting_places,eastern_orthodox_churches",churches,Athens,GR,religion,1,churches,6,2.0,2,2,0.0,6.536691597591305,0.0,0.011412920090847099,0,1,0,4,63,9,223.0,22,0.10225993956954377
"Museum of Greek Children’s Art, Museum of Greek Folk Art",37.973026,23.732508,3,2.5,170,"cultural,museums,interesting_places,art_galleries",art gallery,Athens,GR,culture,3,art gallery,1,1.0,2,2,0.02,5.14166355650266,0.019802627296179712,0.011881041200168772,0,0,0,4,56,10,591.0,3,0.025231044596258984
"Ancient Temple of Athena, Erechtheum, Old Parthenon, Old Temple of Athena, The Porch of the Caryatids",37.971994,23.726414,3,2.9,460,"religion,architecture,historic_architecture,other_temples,historic,archaeology,interesting_places,destroyed_objects,other_archaeological_sites, religion,other_temples,historic,archaeology,interesting_places,other_archaeological_sites","fortresses, landmark",Athens,GR,religion,2,fortresses,9,2.0,2,2,0.0,6.133398042996649,0.0,0.01185584379114373,0,1,0,15,101,16,223.0,1,0.06827223831928901
"Holy Church of the Holy Trinity - Soteira Lykodemos (11th c.), Holy Trinity",37.973251,23.734034,3,4.3,290,"religion,churches,interesting_places,eastern_orthodox_churches",churches,Athens,GR,religion,1,churches,6,2.0,2,2,0.0,5.673323267171493,0.0,0.012408648475967208,0,1,0,4,75,13,223.0,22,0.04304119372303003
The Jewish Museum of Greece,37.972923,23.733196,3,1.9,523,"cultural,museums,interesting_places,other_museums",museums,Athens,GR,culture,2,museums,20,1.0,2,2,0.0,6.261491684321042,0.0,0.012278173520520845,0,0,0,4,27,5,591.0,6,0.07762256661084381
"Sanctuary of Zeus Polieus, Temple of Rome & Augustus, Temple of Rome and Augustus",37.97172,23.72732,3,4.1,191,"religion,architecture,historic_architecture,other_temples,historic,archaeology,interesting_places,destroyed_objects,other_archaeological_sites, religion,other_temples,historic,archaeology,interesting_places,other_archaeological_sites","landmark, monuments",Athens,GR,religion,1,landmark,15,2.0,2,2,0.01,5.2574953720277815,0.009950330853168083,0.012081340985176669,0,1,0,15,81,14,223.0,7,0.028347820693443916
"Athena Promachos statue place, Base of the Statue of Athena Promachos, Propylaea",37.971786,23.725461,3,3.8,1000,"architecture,historic_architecture,fortifications,historic,archaeology,interesting_places,destroyed_objects,other_fortifications,other_archaeological_sites, historic,monuments_and_memorials,urban_environment,archaeology,cultural,interesting_places,other_archaeological_sites,sculptures,monuments","landmark, monuments",Athens,GR,culture,1,landmark,15,1.0,2,2,0.0,6.90875477931522,0.0,0.012185799809615077,0,0,0,18,80,12,591.0,7,0.14841790938975874
Frissiras Museum,37.972271,23.732275,3,3.4,119,"cultural,museums,interesting_places,art_galleries",art gallery,Athens,GR,culture,3,art gallery,1,1.0,2,2,0.03,4.787491742782046,0.0295588022415444,0.01247872052736539,0,0,0,4,16,2,591.0,3,0.01766173121738129
"Church of Agia Marina, St. Marina",37.973698,23.718969,3,3.5,683,"religion,churches,interesting_places,eastern_orthodox_churches",churches,Athens,GR,religion,1,churches,6,2.0,2,2,0.0,6.52795791762255,0.0,0.01322226777069772,0,1,0,4,33,6,223.0,22,0.10136943211320522
"Athena Nike Temple, Monument of Agrippa, Temple of Athena Nike",37.971664,23.724912,3,3.7,1067,"architecture,historic_architecture,historic,monuments_and_memorials,archaeology,interesting_places,destroyed_objects,other_archaeological_sites,monuments, religion,architecture,historic_architecture,other_temples,historic,archaeology,interesting_places,destroyed_objects,other_archaeological_sites",monuments,Athens,GR,religion,1,monuments,18,2.0,2,2,0.0,6.97354301952014,0.0,0.012408877467366831,0,1,0,18,62,10,223.0,19,0.15836190931887256
"Hekatompedon temple, Lemnian Athena, Parthenon",37.97148,23.726674,3,4.5,235764,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments, religion,architecture,historic_architecture,other_temples,historic,archaeology,interesting_places,destroyed_objects,other_archaeological_sites, religion,other_temples,interesting_places",monuments,Athens,GR,religion,1,monuments,18,2.0,2,2,0.0,12.370590825194833,0.0,0.012347658725445194,0,1,0,19,46,5,223.0,19,34.991599989367074
"Saint Paul, St. Paul's Anglican Church",37.972332,23.733715,3,2.7,400,"religion,churches,interesting_places,other_churches",churches,Athens,GR,religion,1,churches,6,2.0,2,2,0.0,5.993961427306569,0.0,0.013043820337616894,0,1,0,4,38,6,223.0,22,0.05936716375590349
"Chapel of St. George, Church of Saint George of Lycabettus",37.981934,23.743391,3,1.3,864,"religion,churches,interesting_places,other_churches",churches,Athens,GR,religion,1,churches,6,2.0,2,2,0.0,6.762729506931879,0.0,0.016000182405210103,0,1,0,4,58,10,223.0,22,0.12823307371275156
"Choregic Monument of Thrasyllos (Panagia Speliotissa), Choregic monument of Thrasyllos, Panagia Spiliotissa",37.971106,23.72768,3,2.7,138,"historic,monuments_and_memorials,archaeology,interesting_places,other_archaeological_sites,monuments, religion,churches,interesting_places,other_churches",monuments,Athens,GR,religion,1,monuments,18,2.0,2,2,0.01,4.9344739331306915,0.009950330853168083,0.012695276129335834,0,1,0,10,107,12,223.0,19,0.020481671495786703
"Capuchin monastery of Athens, Choragic Monument of Lysicrates",37.971042,23.729912,3,4.1,6615,"architecture,historic_architecture,historic,monuments_and_memorials,archaeology,interesting_places,destroyed_objects,other_archaeological_sites,monuments, historic,monuments_and_memorials,archaeology,interesting_places,other_archaeological_sites,monuments, religion,monasteries,interesting_places",monuments,Athens,GR,religion,1,monuments,18,2.0,2,2,0.0,8.797246236703527,0.0,0.012984002002469415,0,1,0,18,61,8,223.0,19,0.981784470613254
"Holy Church of Saint Catherine, Saint Catherine",37.971081,23.730997,3,2.6,546,"religion,churches,interesting_places,eastern_orthodox_churches",churches,Athens,GR,religion,1,churches,6,2.0,2,2,0.0,6.304448802421981,0.0,0.013190980630722696,0,1,0,4,47,7,223.0,22,0.08103617852680826
"Stoa, Temple of Asklepios",37.970745,23.726801,3,3.4,150,"architecture,historic_architecture,historic,urban_environment,archaeology,cultural,interesting_places,destroyed_objects,other_archaeological_sites,squares",landmark,Athens,GR,urban_space,1,landmark,15,5.0,2,2,0.01,5.017279836814924,0.009950330853168083,0.013073699782388955,0,0,0,10,25,4,18.0,7,0.022262686408463808
Odeon of Herodes Atticus,37.970837,23.724573,3,4.6,16207,"architecture,historic_architecture,historic,theatres_and_entertainments,concert_halls,archaeology,cultural,interesting_places,destroyed_objects,music_venues,other_archaeological_sites,amphitheatres",monuments,Athens,GR,entertainment,1,monuments,18,3.0,2,2,0.0,9.693260226488464,0.0,0.013289345281088027,0,0,1,12,24,4,103.0,19,2.4054090574798197
"Bema of Phaedrus, Theatre of Dionysus Eleuthereus",37.970257,23.727789,2,4.7,5856,"other,unclassified_objects,interesting_places,tourist_object",monuments,Athens,GR,culture,1,monuments,18,1.0,2,2,0.0,8.675392806089782,0.0,0.013546083197742214,0,0,0,4,49,7,591.0,19,0.8691352773864272
"Choregic monument of Nikias, The Choregic Monument of Nikias",37.970238,23.726959,1,1.4,15,"historic,monuments_and_memorials,interesting_places,monuments",monuments,Athens,GR,culture,1,monuments,18,1.0,2,2,0.07,2.772588722239781,0.06765864847381481,0.013572786191493854,0,0,0,4,60,9,591.0,19,0.0022262686408463807
"Greece crowning Lord Byron, Statue of Lord Byron",37.970833,23.733566,3,3.6,151,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",monuments,Athens,GR,culture,1,monuments,18,1.0,2,2,0.01,5.0238805208462765,0.009950330853168083,0.014315706234765089,0,0,0,7,48,8,591.0,19,0.022411104317853568
"First Greek Evangelical Church of Athens, Greek Evangelical Church, Melina Mecouri, Melina Mercouri Monument",37.970072,23.731424,3,2.2,682,"historic,monuments_and_memorials,interesting_places,monuments, religion,churches,interesting_places,other_churches","churches, monuments",Athens,GR,religion,1,churches,6,2.0,2,2,0.0,6.52649485957079,0.0,0.014277806554230308,0,1,0,8,108,14,223.0,22,0.10122101420381545
Arch of Hadrian,37.970188,23.732014,3,2.6,511,"architecture,historic_architecture,historic,monuments_and_memorials,archaeology,interesting_places,destroyed_objects,other_archaeological_sites,monuments,triumphal_archs",monuments,Athens,GR,culture,1,monuments,18,1.0,2,2,0.0,6.238324625039508,0.0,0.01434094627282511,0,0,0,10,15,3,591.0,19,0.07584155169816671
"Holy Church of Saint Sophia, St. Sophia",37.969715,23.725378,3,4.4,324,"religion,churches,interesting_places,other_churches",churches,Athens,GR,religion,1,churches,6,2.0,2,2,0.0,5.783825182329737,0.0,0.01424394990864686,0,1,0,4,39,7,223.0,22,0.048087402642281826
"Church of Hagios Demetrios Loumbardiaris, Holy Church of Saint Demetrios Loumbardiaris",37.970001,23.720278,3,3.0,1191,"religion,churches,interesting_places,other_churches",churches,Athens,GR,religion,1,churches,6,2.0,2,2,0.0,7.083387847625295,0.0,0.015574648792186233,0,1,0,4,86,11,223.0,22,0.17676573008320265
"Olympieio, Temple of Olympian Zeus",37.969395,23.733116,3,4.6,28407,"religion,other_temples,historic,archaeology,interesting_places,other_archaeological_sites",monuments,Athens,GR,religion,1,monuments,18,2.0,2,2,0.0,10.254426074622923,0.0,0.015461031045829403,0,1,0,6,34,5,223.0,19,4.2161075520348765
"Acropolis Museum, Moscophoros",37.968445,23.7285,3,4.6,71985,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",monuments,Athens,GR,culture,1,monuments,18,1.0,2,2,0.0,11.184226934646976,0.0,0.015387528229055798,0,0,0,7,29,3,591.0,19,10.683863207421782
"George Karaiskakis Statue, Georgios Karaiskakis",37.970764,23.739384,3,2.6,116,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",monuments,Athens,GR,culture,1,monuments,18,1.0,2,2,0.01,4.762173934797756,0.009950330853168083,0.017639919274192763,0,0,0,7,47,5,591.0,19,0.017216477489212012
Philopappos Monument,37.967331,23.721479,3,4.2,3573,"historic,monuments_and_memorials,burial_places,archaeology,interesting_places,other_archaeological_sites,mausoleums,monuments",monuments,Athens,GR,culture,1,monuments,18,1.0,2,2,0.0,8.181440695719374,0.0,0.01753511910424421,0,0,0,8,20,2,591.0,19,0.530297190249608
Basil & Elise Goulandris Foundation,37.969746,23.742689,3,4.2,4629,"cultural,museums,interesting_places,art_galleries",museums,Athens,GR,culture,2,museums,20,1.0,2,2,0.0,8.440312147080279,0.0,0.02069349262449496,0,0,0,4,35,5,591.0,6,0.6870265025651932
"Dromeas (The Runner), Runner",37.976635,23.749382,3,4.5,308,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Athens,GR,culture,1,monuments,18,1.0,2,2,0.0,5.733341276897746,0.0,0.023025185102406316,0,0,0,7,28,4,591.0,19,0.04571271609204569
"2nd Greek Evangelical Church of Athens, Second Greek Evangelical Church",37.9636,23.724001,1,2.8,53,"religion,churches,interesting_places,other_churches",churches,Athens,GR,religion,1,churches,6,2.0,2,2,0.02,3.9889840465642745,0.019802627296179712,0.020500804886640255,0,1,0,4,71,10,223.0,22,0.007866149197657213
